"Answer.time_in_minutes","image","audio","response","workerid","Answer.condition","slide_type","slide_number","speaker_cond"
11.9573166666667,"5","five.wav","[1199, 'Yes']",38,"age1-anyQUD","trial_2",62,"r1-age1-any"
11.9573166666667,"13","all.wav","[822, 'Yes']",38,"age1-anyQUD","trial_2",63,"r1-age1-any"
11.9573166666667,"11","one.wav","[1815, 'No']",38,"age1-anyQUD","trial_2",64,"r1-age1-any"
11.9573166666667,"13","summa.wav","[1145, 'Yes']",38,"age1-anyQUD","trial_2",65,"r1-age1-any"
11.9573166666667,"13","five.wav","[1568, 'No']",38,"age1-anyQUD","trial_2",66,"r1-age1-any"
11.9573166666667,"8","two.wav","[2048, 'No']",38,"age1-anyQUD","trial_2",67,"r1-age1-any"
11.9573166666667,"2","twelve.wav","[1456, 'No']",38,"age1-anyQUD","trial_2",68,"r1-age1-any"
11.9573166666667,"2","none.wav","[1815, 'No']",38,"age1-anyQUD","trial_2",69,"r1-age1-any"
11.9573166666667,"11","eleven.wav","[3833, 'Yes']",38,"age1-anyQUD","trial_2",70,"r1-age1-any"
11.9573166666667,"5","five.wav","[1361, 'Yes']",38,"age1-anyQUD","trial_2",71,"r1-age1-any"
11.9573166666667,"5","nine.wav","[1660, 'No']",38,"age1-anyQUD","trial_2",72,"r1-age1-any"
11.9573166666667,"13","all.wav","[859, 'Yes']",38,"age1-anyQUD","trial_2",73,"r1-age1-any"
11.9573166666667,"13","summa.wav","[4217, 'No']",38,"age1-anyQUD","trial_2",74,"r1-age1-any"
11.9573166666667,"0","summa.wav","[1481, 'No']",38,"age1-anyQUD","trial_2",75,"r1-age1-any"
11.9573166666667,"13","summa.wav","[2032, 'No']",38,"age1-anyQUD","trial_2",76,"r1-age1-any"
11.9573166666667,"2","two.wav","[1176, 'Yes']",38,"age1-anyQUD","trial_2",77,"r1-age1-any"
11.9573166666667,"13","all.wav","[1333, 'Yes']",38,"age1-anyQUD","trial_2",78,"r1-age1-any"
11.9573166666667,"0","all.wav","[1139, 'No']",38,"age1-anyQUD","trial_2",79,"r1-age1-any"
11.9573166666667,"8","eight.wav","[2027, 'Yes']",38,"age1-anyQUD","trial_2",80,"r1-age1-any"
11.9573166666667,"11","all.wav","[1289, 'No']",38,"age1-anyQUD","trial_2",81,"r1-age1-any"
11.9573166666667,"0","none.wav","[1350, 'Yes']",38,"age1-anyQUD","trial_2",82,"r1-age1-any"
11.9573166666667,"11","summa.wav","[1296, 'Yes']",38,"age1-anyQUD","trial_2",83,"r1-age1-any"
10.5392166666667,"Elizabeth","","[0, 'elizabeth']",39,"age1-anyQUD","bot_check",1,"r1-age1-any"
10.5392166666667,"","","[0, 'Four']",39,"age1-anyQUD","audio_check",3,"r1-age1-any"
10.5392166666667,"","","[0, 'Jam']",39,"age1-anyQUD","comprehension_check_1",4,"r1-age1-any"
10.5392166666667,"13","none.wav","[6041, 'No']",39,"age1-anyQUD","practice_trial",6,"r1-age1-any"
10.5392166666667,"13","all.wav","[1912, 'Yes']",39,"age1-anyQUD","practice_trial",7,"r1-age1-any"
10.5392166666667,"0","all.wav","[1698, 'No']",39,"age1-anyQUD","practice_trial",8,"r1-age1-any"
10.5392166666667,"0","none.wav","[1780, 'Yes']",39,"age1-anyQUD","practice_trial",9,"r1-age1-any"
10.5392166666667,"0","none.wav","[1576, 'Yes']",39,"age1-anyQUD","trial_1",11,"r1-age1-any"
10.5392166666667,"5","four.wav","[1557, 'Yes']",39,"age1-anyQUD","trial_1",12,"r1-age1-any"
10.5392166666667,"11","thirteen.wav","[8903, 'No']",39,"age1-anyQUD","trial_1",13,"r1-age1-any"
10.5392166666667,"13","all.wav","[1833, 'Yes']",39,"age1-anyQUD","trial_1",14,"r1-age1-any"
10.5392166666667,"13","eight.wav","[5827, 'No']",39,"age1-anyQUD","trial_1",15,"r1-age1-any"
10.5392166666667,"8","eight.wav","[4647, 'Yes']",39,"age1-anyQUD","trial_1",16,"r1-age1-any"
10.5392166666667,"13","all.wav","[966, 'Yes']",39,"age1-anyQUD","trial_1",17,"r1-age1-any"
10.5392166666667,"5","all.wav","[1666, 'No']",39,"age1-anyQUD","trial_1",18,"r1-age1-any"
10.5392166666667,"2","two.wav","[1544, 'Yes']",39,"age1-anyQUD","trial_1",19,"r1-age1-any"
10.5392166666667,"0","five.wav","[1544, 'No']",39,"age1-anyQUD","trial_1",20,"r1-age1-any"
10.5392166666667,"8","summa.wav","[2418, 'Yes']",39,"age1-anyQUD","trial_1",21,"r1-age1-any"
10.5392166666667,"8","none.wav","[1832, 'No']",39,"age1-anyQUD","trial_1",22,"r1-age1-any"
10.5392166666667,"8","eleven.wav","[3781, 'No']",39,"age1-anyQUD","trial_1",23,"r1-age1-any"
10.5392166666667,"0","summa.wav","[1547, 'No']",39,"age1-anyQUD","trial_1",24,"r1-age1-any"
10.5392166666667,"13","summa.wav","[4204, 'Yes']",39,"age1-anyQUD","trial_1",25,"r1-age1-any"
10.5392166666667,"13","summa.wav","[3772, 'Yes']",39,"age1-anyQUD","trial_1",26,"r1-age1-any"
10.5392166666667,"2","two.wav","[2442, 'Yes']",39,"age1-anyQUD","trial_1",27,"r1-age1-any"
10.5392166666667,"2","all.wav","[1488, 'No']",39,"age1-anyQUD","trial_1",28,"r1-age1-any"
10.5392166666667,"11","eleven.wav","[6119, 'Yes']",39,"age1-anyQUD","trial_1",29,"r1-age1-any"
10.5392166666667,"11","seven.wav","[3044, 'No']",39,"age1-anyQUD","trial_1",30,"r1-age1-any"
10.5392166666667,"5","ten.wav","[1593, 'No']",39,"age1-anyQUD","trial_1",31,"r1-age1-any"
10.5392166666667,"13","all.wav","[1290, 'Yes']",39,"age1-anyQUD","trial_1",32,"r1-age1-any"
10.5392166666667,"2","two.wav","[1326, 'Yes']",39,"age1-anyQUD","trial_1",33,"r1-age1-any"
10.5392166666667,"5","five.wav","[1943, 'Yes']",39,"age1-anyQUD","trial_1",34,"r1-age1-any"
10.5392166666667,"2","two.wav","[1287, 'Yes']",39,"age1-anyQUD","trial_1",35,"r1-age1-any"
10.5392166666667,"0","all.wav","[1489, 'No']",39,"age1-anyQUD","trial_1",36,"r1-age1-any"
10.5392166666667,"11","none.wav","[2230, 'No']",39,"age1-anyQUD","trial_1",37,"r1-age1-any"
10.5392166666667,"13","summa.wav","[3613, 'Yes']",39,"age1-anyQUD","trial_1",38,"r1-age1-any"
10.5392166666667,"8","eight.wav","[4421, 'Yes']",39,"age1-anyQUD","trial_1",39,"r1-age1-any"
10.5392166666667,"0","summa.wav","[1445, 'No']",39,"age1-anyQUD","trial_1",40,"r1-age1-any"
10.5392166666667,"0","none.wav","[1900, 'Yes']",39,"age1-anyQUD","trial_1",41,"r1-age1-any"
10.5392166666667,"5","summa.wav","[1771, 'Yes']",39,"age1-anyQUD","trial_1",42,"r1-age1-any"
10.5392166666667,"13","summa.wav","[1481, 'Yes']",39,"age1-anyQUD","trial_1",43,"r1-age1-any"
10.5392166666667,"0","eleven.wav","[1501, 'No']",39,"age1-anyQUD","trial_1",44,"r1-age1-any"
10.5392166666667,"13","all.wav","[1284, 'Yes']",39,"age1-anyQUD","trial_1",45,"r1-age1-any"
10.5392166666667,"11","all.wav","[1394, 'No']",39,"age1-anyQUD","trial_1",46,"r1-age1-any"
10.5392166666667,"","","[0, 'Jam']",39,"age1-anyQUD","comprehension_check_2",47,"r1-age1-any"
10.5392166666667,"13","summa.wav","[1293, 'Yes']",39,"age1-anyQUD","trial_2",48,"r1-age1-any"
10.5392166666667,"8","eight.wav","[5029, 'Yes']",39,"age1-anyQUD","trial_2",49,"r1-age1-any"
10.5392166666667,"13","none.wav","[1429, 'No']",39,"age1-anyQUD","trial_2",50,"r1-age1-any"
10.5392166666667,"5","five.wav","[3244, 'Yes']",39,"age1-anyQUD","trial_2",51,"r1-age1-any"
10.5392166666667,"0","summa.wav","[1739, 'No']",39,"age1-anyQUD","trial_2",52,"r1-age1-any"
10.5392166666667,"0","three.wav","[1498, 'No']",39,"age1-anyQUD","trial_2",53,"r1-age1-any"
10.5392166666667,"8","all.wav","[1351, 'No']",39,"age1-anyQUD","trial_2",54,"r1-age1-any"
10.5392166666667,"13","all.wav","[1589, 'Yes']",39,"age1-anyQUD","trial_2",55,"r1-age1-any"
10.5392166666667,"0","none.wav","[1498, 'Yes']",39,"age1-anyQUD","trial_2",56,"r1-age1-any"
10.5392166666667,"13","ten.wav","[7386, 'No']",39,"age1-anyQUD","trial_2",57,"r1-age1-any"
10.5392166666667,"13","summa.wav","[1651, 'Yes']",39,"age1-anyQUD","trial_2",58,"r1-age1-any"
10.5392166666667,"11","one.wav","[2538, 'No']",39,"age1-anyQUD","trial_2",59,"r1-age1-any"
10.5392166666667,"2","two.wav","[1748, 'Yes']",39,"age1-anyQUD","trial_2",60,"r1-age1-any"
10.5392166666667,"5","all.wav","[1213, 'No']",39,"age1-anyQUD","trial_2",61,"r1-age1-any"
10.5392166666667,"13","all.wav","[968, 'Yes']",39,"age1-anyQUD","trial_2",62,"r1-age1-any"
10.5392166666667,"8","eight.wav","[4004, 'Yes']",39,"age1-anyQUD","trial_2",63,"r1-age1-any"
10.5392166666667,"2","summa.wav","[1740, 'Yes']",39,"age1-anyQUD","trial_2",64,"r1-age1-any"
10.5392166666667,"5","two.wav","[1239, 'No']",39,"age1-anyQUD","trial_2",65,"r1-age1-any"
10.5392166666667,"8","eight.wav","[3928, 'Yes']",39,"age1-anyQUD","trial_2",66,"r1-age1-any"
10.5392166666667,"0","summa.wav","[3525, 'No']",39,"age1-anyQUD","trial_2",67,"r1-age1-any"
10.5392166666667,"0","all.wav","[1639, 'No']",39,"age1-anyQUD","trial_2",68,"r1-age1-any"
10.5392166666667,"11","eleven.wav","[6430, 'Yes']",39,"age1-anyQUD","trial_2",69,"r1-age1-any"
10.5392166666667,"2","two.wav","[1544, 'Yes']",39,"age1-anyQUD","trial_2",70,"r1-age1-any"
10.5392166666667,"13","summa.wav","[2368, 'Yes']",39,"age1-anyQUD","trial_2",71,"r1-age1-any"
10.5392166666667,"11","summa.wav","[1883, 'Yes']",39,"age1-anyQUD","trial_2",72,"r1-age1-any"
10.5392166666667,"5","nine.wav","[1817, 'No']",39,"age1-anyQUD","trial_2",73,"r1-age1-any"
10.5392166666667,"13","five.wav","[1534, 'No']",39,"age1-anyQUD","trial_2",74,"r1-age1-any"
10.5392166666667,"8","two.wav","[1601, 'No']",39,"age1-anyQUD","trial_2",75,"r1-age1-any"
10.5392166666667,"5","five.wav","[2973, 'Yes']",39,"age1-anyQUD","trial_2",76,"r1-age1-any"
10.5392166666667,"13","all.wav","[1641, 'Yes']",39,"age1-anyQUD","trial_2",77,"r1-age1-any"
10.5392166666667,"13","summa.wav","[1696, 'Yes']",39,"age1-anyQUD","trial_2",78,"r1-age1-any"
10.5392166666667,"2","none.wav","[1819, 'No']",39,"age1-anyQUD","trial_2",79,"r1-age1-any"
10.5392166666667,"13","all.wav","[1282, 'Yes']",39,"age1-anyQUD","trial_2",80,"r1-age1-any"
10.5392166666667,"2","twelve.wav","[1667, 'No']",39,"age1-anyQUD","trial_2",81,"r1-age1-any"
10.5392166666667,"0","none.wav","[2304, 'Yes']",39,"age1-anyQUD","trial_2",82,"r1-age1-any"
10.5392166666667,"11","all.wav","[1566, 'No']",39,"age1-anyQUD","trial_2",83,"r1-age1-any"
10.7222833333333,"Mary","","[0, 'Mary']",40,"age1-anyQUD","bot_check",1,"r1-age1-any"
10.7222833333333,"","","[0, 'Four']",40,"age1-anyQUD","audio_check",3,"r1-age1-any"
10.7222833333333,"","","[0, 'Jam']",40,"age1-anyQUD","comprehension_check_1",4,"r1-age1-any"
10.7222833333333,"13","none.wav","[4656, 'No']",40,"age1-anyQUD","practice_trial",6,"r1-age1-any"
10.7222833333333,"13","all.wav","[3183, 'Yes']",40,"age1-anyQUD","practice_trial",7,"r1-age1-any"
10.7222833333333,"0","all.wav","[2444, 'No']",40,"age1-anyQUD","practice_trial",8,"r1-age1-any"
10.7222833333333,"0","none.wav","[1852, 'Yes']",40,"age1-anyQUD","practice_trial",9,"r1-age1-any"
10.7222833333333,"5","all.wav","[3099, 'No']",40,"age1-anyQUD","trial_1",11,"r1-age1-any"
10.7222833333333,"13","summa.wav","[3192, 'No']",40,"age1-anyQUD","trial_1",12,"r1-age1-any"
10.7222833333333,"0","summa.wav","[2169, 'No']",40,"age1-anyQUD","trial_1",13,"r1-age1-any"
10.7222833333333,"8","summa.wav","[1597, 'Yes']",40,"age1-anyQUD","trial_1",14,"r1-age1-any"
10.7222833333333,"13","eight.wav","[3647, 'No']",40,"age1-anyQUD","trial_1",15,"r1-age1-any"
10.7222833333333,"2","two.wav","[1960, 'Yes']",40,"age1-anyQUD","trial_1",16,"r1-age1-any"
10.7222833333333,"11","thirteen.wav","[12227, 'No']",40,"age1-anyQUD","trial_1",17,"r1-age1-any"
10.7222833333333,"8","eight.wav","[3184, 'Yes']",40,"age1-anyQUD","trial_1",18,"r1-age1-any"
10.7222833333333,"8","none.wav","[3164, 'No']",40,"age1-anyQUD","trial_1",19,"r1-age1-any"
10.7222833333333,"2","all.wav","[2391, 'No']",40,"age1-anyQUD","trial_1",20,"r1-age1-any"
10.7222833333333,"2","two.wav","[1596, 'Yes']",40,"age1-anyQUD","trial_1",21,"r1-age1-any"
10.7222833333333,"13","all.wav","[1427, 'Yes']",40,"age1-anyQUD","trial_1",22,"r1-age1-any"
10.7222833333333,"13","summa.wav","[2304, 'No']",40,"age1-anyQUD","trial_1",23,"r1-age1-any"
10.7222833333333,"8","eleven.wav","[6104, 'No']",40,"age1-anyQUD","trial_1",24,"r1-age1-any"
10.7222833333333,"13","all.wav","[1566, 'Yes']",40,"age1-anyQUD","trial_1",25,"r1-age1-any"
10.7222833333333,"0","none.wav","[1907, 'No']",40,"age1-anyQUD","trial_1",26,"r1-age1-any"
10.7222833333333,"0","five.wav","[1993, 'No']",40,"age1-anyQUD","trial_1",27,"r1-age1-any"
10.7222833333333,"5","four.wav","[2881, 'No']",40,"age1-anyQUD","trial_1",28,"r1-age1-any"
10.7222833333333,"2","two.wav","[1523, 'Yes']",40,"age1-anyQUD","trial_1",29,"r1-age1-any"
10.7222833333333,"5","five.wav","[2227, 'Yes']",40,"age1-anyQUD","trial_1",30,"r1-age1-any"
10.7222833333333,"13","summa.wav","[2079, 'No']",40,"age1-anyQUD","trial_1",31,"r1-age1-any"
10.7222833333333,"5","ten.wav","[1638, 'No']",40,"age1-anyQUD","trial_1",32,"r1-age1-any"
10.7222833333333,"2","two.wav","[1361, 'Yes']",40,"age1-anyQUD","trial_1",33,"r1-age1-any"
10.7222833333333,"13","all.wav","[1330, 'Yes']",40,"age1-anyQUD","trial_1",34,"r1-age1-any"
10.7222833333333,"11","none.wav","[1796, 'No']",40,"age1-anyQUD","trial_1",35,"r1-age1-any"
10.7222833333333,"8","eight.wav","[2504, 'Yes']",40,"age1-anyQUD","trial_1",36,"r1-age1-any"
10.7222833333333,"11","seven.wav","[4800, 'Yes']",40,"age1-anyQUD","trial_1",37,"r1-age1-any"
10.7222833333333,"13","summa.wav","[1433, 'No']",40,"age1-anyQUD","trial_1",38,"r1-age1-any"
10.7222833333333,"11","all.wav","[3508, 'No']",40,"age1-anyQUD","trial_1",39,"r1-age1-any"
10.7222833333333,"11","eleven.wav","[2442, 'No']",40,"age1-anyQUD","trial_1",40,"r1-age1-any"
10.7222833333333,"0","all.wav","[1525, 'No']",40,"age1-anyQUD","trial_1",41,"r1-age1-any"
10.7222833333333,"0","summa.wav","[1892, 'No']",40,"age1-anyQUD","trial_1",42,"r1-age1-any"
10.7222833333333,"13","all.wav","[1357, 'Yes']",40,"age1-anyQUD","trial_1",43,"r1-age1-any"
10.7222833333333,"0","eleven.wav","[1945, 'No']",40,"age1-anyQUD","trial_1",44,"r1-age1-any"
10.7222833333333,"0","none.wav","[1375, 'Yes']",40,"age1-anyQUD","trial_1",45,"r1-age1-any"
10.7222833333333,"5","summa.wav","[2530, 'Yes']",40,"age1-anyQUD","trial_1",46,"r1-age1-any"
10.7222833333333,"","","[0, 'Jam']",40,"age1-anyQUD","comprehension_check_2",47,"r1-age1-any"
10.7222833333333,"13","ten.wav","[4119, 'No']",40,"age1-anyQUD","trial_2",48,"r1-age1-any"
10.7222833333333,"13","none.wav","[1705, 'No']",40,"age1-anyQUD","trial_2",49,"r1-age1-any"
10.7222833333333,"5","all.wav","[3318, 'No']",40,"age1-anyQUD","trial_2",50,"r1-age1-any"
10.7222833333333,"13","summa.wav","[2165, 'No']",40,"age1-anyQUD","trial_2",51,"r1-age1-any"
10.7222833333333,"13","all.wav","[1947, 'Yes']",40,"age1-anyQUD","trial_2",52,"r1-age1-any"
10.7222833333333,"8","eight.wav","[2981, 'Yes']",40,"age1-anyQUD","trial_2",53,"r1-age1-any"
10.7222833333333,"2","summa.wav","[2757, 'Yes']",40,"age1-anyQUD","trial_2",54,"r1-age1-any"
10.7222833333333,"0","three.wav","[1548, 'No']",40,"age1-anyQUD","trial_2",55,"r1-age1-any"
10.7222833333333,"8","all.wav","[2490, 'No']",40,"age1-anyQUD","trial_2",56,"r1-age1-any"
10.7222833333333,"5","two.wav","[2130, 'No']",40,"age1-anyQUD","trial_2",57,"r1-age1-any"
10.7222833333333,"0","none.wav","[1311, 'Yes']",40,"age1-anyQUD","trial_2",58,"r1-age1-any"
10.7222833333333,"13","all.wav","[1118, 'Yes']",40,"age1-anyQUD","trial_2",59,"r1-age1-any"
10.7222833333333,"13","summa.wav","[1386, 'No']",40,"age1-anyQUD","trial_2",60,"r1-age1-any"
10.7222833333333,"2","two.wav","[1756, 'Yes']",40,"age1-anyQUD","trial_2",61,"r1-age1-any"
10.7222833333333,"5","five.wav","[1455, 'Yes']",40,"age1-anyQUD","trial_2",62,"r1-age1-any"
10.7222833333333,"11","one.wav","[1711, 'No']",40,"age1-anyQUD","trial_2",63,"r1-age1-any"
10.7222833333333,"8","eight.wav","[3896, 'Yes']",40,"age1-anyQUD","trial_2",64,"r1-age1-any"
10.7222833333333,"0","summa.wav","[2420, 'No']",40,"age1-anyQUD","trial_2",65,"r1-age1-any"
10.7222833333333,"13","five.wav","[1452, 'No']",40,"age1-anyQUD","trial_2",66,"r1-age1-any"
10.7222833333333,"0","all.wav","[1705, 'No']",40,"age1-anyQUD","trial_2",67,"r1-age1-any"
10.7222833333333,"2","none.wav","[2292, 'No']",40,"age1-anyQUD","trial_2",68,"r1-age1-any"
10.7222833333333,"2","twelve.wav","[9357, 'No']",40,"age1-anyQUD","trial_2",69,"r1-age1-any"
10.7222833333333,"5","five.wav","[1764, 'Yes']",40,"age1-anyQUD","trial_2",70,"r1-age1-any"
10.7222833333333,"5","nine.wav","[2760, 'No']",40,"age1-anyQUD","trial_2",71,"r1-age1-any"
10.7222833333333,"11","summa.wav","[2089, 'Yes']",40,"age1-anyQUD","trial_2",72,"r1-age1-any"
10.7222833333333,"11","eleven.wav","[4434, 'Yes']",40,"age1-anyQUD","trial_2",73,"r1-age1-any"
10.7222833333333,"8","two.wav","[1897, 'No']",40,"age1-anyQUD","trial_2",74,"r1-age1-any"
10.7222833333333,"13","all.wav","[1336, 'Yes']",40,"age1-anyQUD","trial_2",75,"r1-age1-any"
10.7222833333333,"8","eight.wav","[2272, 'Yes']",40,"age1-anyQUD","trial_2",76,"r1-age1-any"
10.7222833333333,"13","summa.wav","[1531, 'No']",40,"age1-anyQUD","trial_2",77,"r1-age1-any"
10.7222833333333,"2","two.wav","[1400, 'Yes']",40,"age1-anyQUD","trial_2",78,"r1-age1-any"
10.7222833333333,"11","all.wav","[1589, 'No']",40,"age1-anyQUD","trial_2",79,"r1-age1-any"
10.7222833333333,"13","all.wav","[1476, 'Yes']",40,"age1-anyQUD","trial_2",80,"r1-age1-any"
10.7222833333333,"0","summa.wav","[1539, 'No']",40,"age1-anyQUD","trial_2",81,"r1-age1-any"
10.7222833333333,"13","summa.wav","[1416, 'No']",40,"age1-anyQUD","trial_2",82,"r1-age1-any"
10.7222833333333,"0","none.wav","[1254, 'Yes']",40,"age1-anyQUD","trial_2",83,"r1-age1-any"
8.56983333333333,"Margaret","","[0, 'Margaret']",41,"age1-anyQUD","bot_check",1,"r1-age1-any"
8.56983333333333,"","","[0, 'Four']",41,"age1-anyQUD","audio_check",3,"r1-age1-any"
8.56983333333333,"","","[0, 'Jam']",41,"age1-anyQUD","comprehension_check_1",4,"r1-age1-any"
8.56983333333333,"13","none.wav","[2098, 'No']",41,"age1-anyQUD","practice_trial",6,"r1-age1-any"
8.56983333333333,"13","all.wav","[1236, 'Yes']",41,"age1-anyQUD","practice_trial",7,"r1-age1-any"
8.56983333333333,"0","all.wav","[1707, 'No']",41,"age1-anyQUD","practice_trial",8,"r1-age1-any"
8.56983333333333,"0","none.wav","[1538, 'Yes']",41,"age1-anyQUD","practice_trial",9,"r1-age1-any"
8.56983333333333,"8","eight.wav","[2196, 'Yes']",41,"age1-anyQUD","trial_1",11,"r1-age1-any"
8.56983333333333,"2","all.wav","[1395, 'No']",41,"age1-anyQUD","trial_1",12,"r1-age1-any"
8.56983333333333,"0","none.wav","[1314, 'Yes']",41,"age1-anyQUD","trial_1",13,"r1-age1-any"
8.56983333333333,"11","thirteen.wav","[4662, 'No']",41,"age1-anyQUD","trial_1",14,"r1-age1-any"
8.56983333333333,"0","summa.wav","[2054, 'No']",41,"age1-anyQUD","trial_1",15,"r1-age1-any"
8.56983333333333,"8","summa.wav","[1688, 'Yes']",41,"age1-anyQUD","trial_1",16,"r1-age1-any"
8.56983333333333,"8","none.wav","[1330, 'No']",41,"age1-anyQUD","trial_1",17,"r1-age1-any"
8.56983333333333,"13","summa.wav","[1660, 'Yes']",41,"age1-anyQUD","trial_1",18,"r1-age1-any"
8.56983333333333,"13","all.wav","[1205, 'Yes']",41,"age1-anyQUD","trial_1",19,"r1-age1-any"
8.56983333333333,"2","two.wav","[1144, 'Yes']",41,"age1-anyQUD","trial_1",20,"r1-age1-any"
8.56983333333333,"13","summa.wav","[992, 'No']",41,"age1-anyQUD","trial_1",21,"r1-age1-any"
8.56983333333333,"8","eleven.wav","[2617, 'No']",41,"age1-anyQUD","trial_1",22,"r1-age1-any"
8.56983333333333,"2","two.wav","[1279, 'Yes']",41,"age1-anyQUD","trial_1",23,"r1-age1-any"
8.56983333333333,"13","all.wav","[933, 'Yes']",41,"age1-anyQUD","trial_1",24,"r1-age1-any"
8.56983333333333,"5","four.wav","[1252, 'No']",41,"age1-anyQUD","trial_1",25,"r1-age1-any"
8.56983333333333,"13","eight.wav","[1447, 'No']",41,"age1-anyQUD","trial_1",26,"r1-age1-any"
8.56983333333333,"0","five.wav","[1529, 'No']",41,"age1-anyQUD","trial_1",27,"r1-age1-any"
8.56983333333333,"5","all.wav","[1552, 'No']",41,"age1-anyQUD","trial_1",28,"r1-age1-any"
8.56983333333333,"5","five.wav","[920, 'Yes']",41,"age1-anyQUD","trial_1",29,"r1-age1-any"
8.56983333333333,"13","all.wav","[887, 'Yes']",41,"age1-anyQUD","trial_1",30,"r1-age1-any"
8.56983333333333,"2","two.wav","[1017, 'Yes']",41,"age1-anyQUD","trial_1",31,"r1-age1-any"
8.56983333333333,"0","eleven.wav","[1453, 'No']",41,"age1-anyQUD","trial_1",32,"r1-age1-any"
8.56983333333333,"11","none.wav","[1384, 'No']",41,"age1-anyQUD","trial_1",33,"r1-age1-any"
8.56983333333333,"2","two.wav","[985, 'Yes']",41,"age1-anyQUD","trial_1",34,"r1-age1-any"
8.56983333333333,"0","all.wav","[1129, 'No']",41,"age1-anyQUD","trial_1",35,"r1-age1-any"
8.56983333333333,"0","summa.wav","[1573, 'No']",41,"age1-anyQUD","trial_1",36,"r1-age1-any"
8.56983333333333,"0","none.wav","[1396, 'Yes']",41,"age1-anyQUD","trial_1",37,"r1-age1-any"
8.56983333333333,"5","ten.wav","[1267, 'No']",41,"age1-anyQUD","trial_1",38,"r1-age1-any"
8.56983333333333,"8","eight.wav","[1493, 'Yes']",41,"age1-anyQUD","trial_1",39,"r1-age1-any"
8.56983333333333,"11","all.wav","[1447, 'No']",41,"age1-anyQUD","trial_1",40,"r1-age1-any"
8.56983333333333,"13","summa.wav","[1582, 'Yes']",41,"age1-anyQUD","trial_1",41,"r1-age1-any"
8.56983333333333,"11","seven.wav","[2337, 'No']",41,"age1-anyQUD","trial_1",42,"r1-age1-any"
8.56983333333333,"13","all.wav","[1032, 'Yes']",41,"age1-anyQUD","trial_1",43,"r1-age1-any"
8.56983333333333,"5","summa.wav","[1211, 'Yes']",41,"age1-anyQUD","trial_1",44,"r1-age1-any"
8.56983333333333,"13","summa.wav","[1316, 'Yes']",41,"age1-anyQUD","trial_1",45,"r1-age1-any"
8.56983333333333,"11","eleven.wav","[3507, 'Yes']",41,"age1-anyQUD","trial_1",46,"r1-age1-any"
8.56983333333333,"","","[0, 'Jam']",41,"age1-anyQUD","comprehension_check_2",47,"r1-age1-any"
8.56983333333333,"0","none.wav","[1520, 'Yes']",41,"age1-anyQUD","trial_2",48,"r1-age1-any"
8.56983333333333,"11","one.wav","[1925, 'No']",41,"age1-anyQUD","trial_2",49,"r1-age1-any"
8.56983333333333,"13","all.wav","[858, 'Yes']",41,"age1-anyQUD","trial_2",50,"r1-age1-any"
8.56983333333333,"8","all.wav","[1307, 'No']",41,"age1-anyQUD","trial_2",51,"r1-age1-any"
8.56983333333333,"8","eight.wav","[2241, 'Yes']",41,"age1-anyQUD","trial_2",52,"r1-age1-any"
8.56983333333333,"0","three.wav","[1328, 'No']",41,"age1-anyQUD","trial_2",53,"r1-age1-any"
8.56983333333333,"2","summa.wav","[1360, 'Yes']",41,"age1-anyQUD","trial_2",54,"r1-age1-any"
8.56983333333333,"8","eight.wav","[1137, 'Yes']",41,"age1-anyQUD","trial_2",55,"r1-age1-any"
8.56983333333333,"2","two.wav","[1094, 'Yes']",41,"age1-anyQUD","trial_2",56,"r1-age1-any"
8.56983333333333,"13","summa.wav","[1211, 'Yes']",41,"age1-anyQUD","trial_2",57,"r1-age1-any"
