"","X.1","X","audio","Answer.condition","Answer.time_in_minutes","workerid","rawRT","key","slide_type","image","slide_number","speaker_cond","logRT","rt","experiment"
"8516",1613,22992,"some.wav","all_QUD",9.49676666666667,2285,1141,"Yes","trial_1",13,41,"allQUD",7.03966034986208,1141,5
"8517",1614,23012,"some.wav","all_QUD",9.49676666666667,2285,1883,"Yes","trial_2",13,61,"allQUD",7.54062152865715,1883,5
"8518",1615,23015,"some.wav","all_QUD",9.49676666666667,2285,2045,"Yes","trial_2",13,64,"allQUD",7.6231530684769,2045,5
"8519",1616,23021,"some.wav","all_QUD",9.49676666666667,2285,1243,"Yes","trial_2",13,70,"allQUD",7.12528309151071,1243,5
"8520",1617,23033,"some.wav","all_QUD",9.49676666666667,2285,1563,"Yes","trial_2",13,82,"allQUD",7.35436233042148,1563,5
"8521",1618,23217,"some.wav","all_QUD",9.38156666666667,2288,1351,"No","trial_1",13,26,"allQUD",7.2086003379602,1351,5
"8522",1619,23218,"some.wav","all_QUD",9.38156666666667,2288,1495,"No","trial_1",13,27,"allQUD",7.30988148582479,1495,5
"8523",1620,23222,"some.wav","all_QUD",9.38156666666667,2288,1576,"No","trial_1",13,31,"allQUD",7.36264527041782,1576,5
"8524",1621,23228,"some.wav","all_QUD",9.38156666666667,2288,1504,"No","trial_1",13,37,"allQUD",7.31588350450979,1504,5
"8525",1622,23240,"some.wav","all_QUD",9.38156666666667,2288,1415,"No","trial_2",13,49,"allQUD",7.25488481007734,1415,5
"8526",1623,23251,"some.wav","all_QUD",9.38156666666667,2288,1431,"No","trial_2",13,60,"allQUD",7.26612877955645,1431,5
"8527",1624,23268,"some.wav","all_QUD",9.38156666666667,2288,1631,"No","trial_2",13,77,"allQUD",7.39694860262101,1631,5
"8528",1625,23270,"some.wav","all_QUD",9.38156666666667,2288,1331,"No","trial_2",13,79,"allQUD",7.19368581839511,1331,5
"8529",1626,23286,"some.wav","all_QUD",10.3880666666667,2289,2958,"No","trial_1",13,15,"allQUD",7.99226864327075,2958,5
"8530",1627,23291,"some.wav","all_QUD",10.3880666666667,2289,1865,"No","trial_1",13,20,"allQUD",7.53101633207792,1865,5
"8531",1628,23307,"some.wav","all_QUD",10.3880666666667,2289,1573,"No","trial_1",13,36,"allQUD",7.36073990305828,1573,5
"8532",1629,23308,"some.wav","all_QUD",10.3880666666667,2289,1571,"No","trial_1",13,37,"allQUD",7.35946763825562,1571,5
"8533",1630,23321,"some.wav","all_QUD",10.3880666666667,2289,1597,"No","trial_2",13,50,"allQUD",7.37588214821501,1597,5
"8534",1631,23324,"some.wav","all_QUD",10.3880666666667,2289,1339,"No","trial_2",13,53,"allQUD",7.19967834569117,1339,5
"8535",1632,23337,"some.wav","all_QUD",10.3880666666667,2289,1524,"No","trial_2",13,66,"allQUD",7.32909373624659,1524,5
"8536",1633,23348,"some.wav","all_QUD",10.3880666666667,2289,1565,"No","trial_2",13,77,"allQUD",7.35564110297425,1565,5
"8537",1634,23525,"some.wav","all_QUD",11.3299,2292,2515,"Yes","trial_1",13,13,"allQUD",7.83002808253384,2515,5
"8538",1635,23531,"some.wav","all_QUD",11.3299,2292,2052,"Yes","trial_1",13,19,"allQUD",7.62657020629066,2052,5
"8539",1636,23542,"some.wav","all_QUD",11.3299,2292,1845,"Yes","trial_1",13,30,"allQUD",7.52023455647463,1845,5
"8540",1637,23555,"some.wav","all_QUD",11.3299,2292,1563,"Yes","trial_1",13,43,"allQUD",7.35436233042148,1563,5
"8541",1638,23570,"some.wav","all_QUD",11.3299,2292,1738,"Yes","trial_2",13,58,"allQUD",7.46049030582534,1738,5
"8542",1639,23575,"some.wav","all_QUD",11.3299,2292,1784,"Yes","trial_2",13,63,"allQUD",7.48661331313996,1784,5
"8543",1640,23578,"some.wav","all_QUD",11.3299,2292,1829,"Yes","trial_2",13,66,"allQUD",7.51152464839087,1829,5
"8544",1641,23581,"some.wav","all_QUD",11.3299,2292,2353,"Yes","trial_2",13,69,"allQUD",7.76344638872736,2353,5
"8545",1642,23687,"some.wav","all_QUD",8.65983333333333,2294,2439,"Yes","trial_1",13,15,"allQUD",7.79934339821592,2439,5
"8546",1643,23690,"some.wav","all_QUD",8.65983333333333,2294,1580,"Yes","trial_1",13,18,"allQUD",7.36518012602101,1580,5
"8547",1644,23703,"some.wav","all_QUD",8.65983333333333,2294,1418,"Yes","trial_1",13,31,"allQUD",7.25700270709207,1418,5
"8548",1645,23707,"some.wav","all_QUD",8.65983333333333,2294,1234,"Yes","trial_1",13,35,"allQUD",7.11801620446533,1234,5
"8549",1646,23725,"some.wav","all_QUD",8.65983333333333,2294,1311,"Yes","trial_2",13,53,"allQUD",7.1785454837637,1311,5
"8550",1647,23733,"some.wav","all_QUD",8.65983333333333,2294,1516,"Yes","trial_2",13,61,"allQUD",7.32383056620232,1516,5
"8551",1648,23743,"some.wav","all_QUD",8.65983333333333,2294,1319,"Yes","trial_2",13,71,"allQUD",7.18462915271731,1319,5
"8552",1649,23752,"some.wav","all_QUD",8.65983333333333,2294,1242,"Yes","trial_2",13,80,"allQUD",7.12447826249342,1242,5
"8553",1650,23766,"some.wav","all_QUD",9.54121666666667,2295,1635,"No","trial_1",13,14,"allQUD",7.39939808333135,1635,5
"8554",1651,23774,"some.wav","all_QUD",9.54121666666667,2295,1970,"Yes","trial_1",13,22,"allQUD",7.58578882173203,1970,5
"8555",1652,23785,"some.wav","all_QUD",9.54121666666667,2295,1971,"No","trial_1",13,33,"allQUD",7.58629630715272,1971,5
"8556",1653,23795,"some.wav","all_QUD",9.54121666666667,2295,2051,"No","trial_1",13,43,"allQUD",7.62608275807238,2051,5
"8557",1654,23800,"some.wav","all_QUD",9.54121666666667,2295,2227,"No","trial_2",13,48,"allQUD",7.70841066725737,2227,5
"8558",1655,23813,"some.wav","all_QUD",9.54121666666667,2295,2164,"No","trial_2",13,61,"allQUD",7.67971363996637,2164,5
"8559",1656,23825,"some.wav","all_QUD",9.54121666666667,2295,1507,"No","trial_2",13,73,"allQUD",7.3178761986265,1507,5
"8560",1657,23834,"some.wav","all_QUD",9.54121666666667,2295,1378,"No","trial_2",13,82,"allQUD",7.2283884515736,1378,5
"8561",1658,23843,"some.wav","all_QUD",7.54658333333333,2296,2125,"Yes","trial_1",13,11,"allQUD",7.66152708135852,2125,5
"8562",1659,23859,"some.wav","all_QUD",7.54658333333333,2296,2427,"Yes","trial_1",13,27,"allQUD",7.7944112057266,2427,5
"8563",1660,23872,"some.wav","all_QUD",7.54658333333333,2296,1360,"Yes","trial_1",13,40,"allQUD",7.2152399787301,1360,5
"8564",1661,23877,"some.wav","all_QUD",7.54658333333333,2296,1952,"Yes","trial_1",13,45,"allQUD",7.57660976697304,1952,5
"8565",1662,23890,"some.wav","all_QUD",7.54658333333333,2296,1236,"Yes","trial_2",13,58,"allQUD",7.11963563801764,1236,5
"8566",1663,23895,"some.wav","all_QUD",7.54658333333333,2296,2652,"Yes","trial_2",13,63,"allQUD",7.88306935130575,2652,5
"8567",1664,23905,"some.wav","all_QUD",7.54658333333333,2296,1485,"Yes","trial_2",13,73,"allQUD",7.3031700512368,1485,5
"8568",1665,23907,"some.wav","all_QUD",7.54658333333333,2296,1475,"No","trial_2",13,75,"allQUD",7.29641326877392,1475,5
"8569",1666,24098,"some.wav","all_QUD",10.8088333333333,2299,1859,"Yes","trial_1",13,17,"allQUD",7.52779398772144,1859,5
"8570",1667,24105,"some.wav","all_QUD",10.8088333333333,2299,1601,"Yes","trial_1",13,24,"allQUD",7.37838371299671,1601,5
"8571",1668,24118,"some.wav","all_QUD",10.8088333333333,2299,1394,"Yes","trial_1",13,37,"allQUD",7.23993259132047,1394,5
"8572",1669,24120,"some.wav","all_QUD",10.8088333333333,2299,1699,"Yes","trial_1",13,39,"allQUD",7.43779512167193,1699,5
"8573",1670,24137,"some.wav","all_QUD",10.8088333333333,2299,1488,"Yes","trial_2",13,56,"allQUD",7.30518821539304,1488,5
"8574",1671,24144,"some.wav","all_QUD",10.8088333333333,2299,1317,"Yes","trial_2",13,63,"allQUD",7.18311170174328,1317,5
"8575",1672,24149,"some.wav","all_QUD",10.8088333333333,2299,1413,"Yes","trial_2",13,68,"allQUD",7.25347038268453,1413,5
"8576",1673,24152,"some.wav","all_QUD",10.8088333333333,2299,1403,"Yes","trial_2",13,71,"allQUD",7.24636808010246,1403,5
"8577",1674,24274,"some.wav","all_QUD",11.3379833333333,2301,3415,"No","trial_1",13,25,"allQUD",8.13593277200489,3415,5
"8578",1675,24276,"some.wav","all_QUD",11.3379833333333,2301,2685,"No","trial_1",13,27,"allQUD",7.89543600694297,2685,5
"8579",1676,24287,"some.wav","all_QUD",11.3379833333333,2301,2317,"No","trial_1",13,38,"allQUD",7.74802852443238,2317,5
"8580",1677,24292,"some.wav","all_QUD",11.3379833333333,2301,2517,"No","trial_1",13,43,"allQUD",7.83082299513532,2517,5
"8581",1678,24307,"some.wav","all_QUD",11.3379833333333,2301,1774,"No","trial_2",13,58,"allQUD",7.48099216286952,1774,5
"8582",1679,24314,"some.wav","all_QUD",11.3379833333333,2301,1813,"No","trial_2",13,65,"allQUD",7.50273821075485,1813,5
"8583",1680,24320,"some.wav","all_QUD",11.3379833333333,2301,1452,"No","trial_2",13,71,"allQUD",7.28069719538474,1452,5
"8584",1681,24323,"some.wav","all_QUD",11.3379833333333,2301,2197,"No","trial_2",13,74,"allQUD",7.69484807238461,2197,5
"8585",1682,24345,"some.wav","all_QUD",9.99056666666667,2302,1998,"Yes","trial_1",13,16,"allQUD",7.5999019592085,1998,5
"8586",1683,24355,"some.wav","all_QUD",9.99056666666667,2302,1324,"Yes","trial_1",13,26,"allQUD",7.18841273649695,1324,5
"8587",1684,24360,"some.wav","all_QUD",9.99056666666667,2302,1241,"Yes","trial_1",13,31,"allQUD",7.12367278520461,1241,5
"8588",1685,24364,"some.wav","all_QUD",9.99056666666667,2302,1122,"Yes","trial_1",13,35,"allQUD",7.02286808608264,1122,5
"8589",1686,24380,"some.wav","all_QUD",9.99056666666667,2302,1095,"Yes","trial_2",13,51,"allQUD",6.9985096422506,1095,5
"8590",1687,24382,"some.wav","all_QUD",9.99056666666667,2302,1048,"Yes","trial_2",13,53,"allQUD",6.95463886488099,1048,5
"8591",1688,24396,"some.wav","all_QUD",9.99056666666667,2302,1147,"Yes","trial_2",13,67,"allQUD",7.04490511712937,1147,5
"8592",1689,24407,"some.wav","all_QUD",9.99056666666667,2302,1336,"Yes","trial_2",13,78,"allQUD",7.19743535409659,1336,5
"8593",1690,24421,"some.wav","all_QUD",9.116,2303,1929,"Yes","trial_1",13,12,"allQUD",7.56475701290573,1929,5
"8594",1691,24428,"some.wav","all_QUD",9.116,2303,1694,"Yes","trial_1",13,19,"allQUD",7.434847875212,1694,5
"8595",1692,24448,"some.wav","all_QUD",9.116,2303,1668,"Yes","trial_1",13,39,"allQUD",7.41938058291869,1668,5
"8596",1693,24455,"some.wav","all_QUD",9.116,2303,1550,"Yes","trial_1",13,46,"allQUD",7.34601020991329,1550,5
"8597",1694,24468,"some.wav","all_QUD",9.116,2303,1667,"Yes","trial_2",13,59,"allQUD",7.41878088275079,1667,5
"8598",1695,24471,"some.wav","all_QUD",9.116,2303,1267,"Yes","trial_2",13,62,"allQUD",7.14440718032114,1267,5
"8599",1696,24479,"some.wav","all_QUD",9.116,2303,1203,"Yes","trial_2",13,70,"allQUD",7.09257371597468,1203,5
"8600",1697,24482,"some.wav","all_QUD",9.116,2303,1301,"Yes","trial_2",13,73,"allQUD",7.1708884785125,1301,5
"8601",1698,24506,"some.wav","all_QUD",12.2628666666667,2304,1535,"Yes","trial_1",13,17,"allQUD",7.3362856600213,1535,5
"8602",1699,24515,"some.wav","all_QUD",12.2628666666667,2304,2093,"Yes","trial_1",13,26,"allQUD",7.646353722446,2093,5
"8603",1700,24532,"some.wav","all_QUD",12.2628666666667,2304,1742,"Yes","trial_1",13,43,"allQUD",7.46278915741245,1742,5
"8604",1701,24533,"some.wav","all_QUD",12.2628666666667,2304,1539,"Yes","trial_1",13,44,"allQUD",7.33888813383888,1539,5
"8605",1702,24542,"some.wav","all_QUD",12.2628666666667,2304,1611,"Yes","trial_2",13,53,"allQUD",7.38461038317697,1611,5
"8606",1703,24551,"some.wav","all_QUD",12.2628666666667,2304,1502,"Yes","trial_2",13,62,"allQUD",7.31455283232408,1502,5
"8607",1704,24570,"some.wav","all_QUD",12.2628666666667,2304,1452,"Yes","trial_2",13,81,"allQUD",7.28069719538474,1452,5
"8608",1705,24572,"some.wav","all_QUD",12.2628666666667,2304,1625,"Yes","trial_2",13,83,"allQUD",7.39326309476384,1625,5
"8609",1706,24580,"some.wav","all_QUD",12.1145,2305,2417,"Yes","trial_1",13,11,"allQUD",7.79028238070348,2417,5
"8610",1707,24588,"some.wav","all_QUD",12.1145,2305,2605,"No","trial_1",13,19,"allQUD",7.86518795418747,2605,5
"8611",1708,24609,"some.wav","all_QUD",12.1145,2305,2507,"No","trial_1",13,40,"allQUD",7.82684209815829,2507,5
"8612",1709,24610,"some.wav","all_QUD",12.1145,2305,3052,"Yes","trial_1",13,41,"allQUD",8.02355239240435,3052,5
"8613",1710,24626,"some.wav","all_QUD",12.1145,2305,1882,"No","trial_2",13,57,"allQUD",7.54009032014532,1882,5
"8614",1711,24642,"some.wav","all_QUD",12.1145,2305,2660,"Yes","trial_2",13,73,"allQUD",7.88608140177575,2660,5
"8615",1712,24672,"some.wav","all_QUD",9.33823333333333,2306,1439,"Yes","trial_1",13,23,"allQUD",7.27170370688737,1439,5
"8616",1713,24685,"some.wav","all_QUD",9.33823333333333,2306,1142,"No","trial_1",13,36,"allQUD",7.04053639021596,1142,5
"8617",1714,24687,"some.wav","all_QUD",9.33823333333333,2306,983,"No","trial_1",13,38,"allQUD",6.89060912014717,983,5
"8618",1715,24704,"some.wav","all_QUD",9.33823333333333,2306,2085,"Yes","trial_2",13,55,"allQUD",7.6425241342329,2085,5
"8619",1716,24714,"some.wav","all_QUD",9.33823333333333,2306,1753,"Yes","trial_2",13,65,"allQUD",7.46908388492123,1753,5
"8620",1717,24720,"some.wav","all_QUD",9.33823333333333,2306,1231,"Yes","trial_2",13,71,"allQUD",7.11558212618445,1231,5
"8621",1718,24728,"some.wav","all_QUD",9.33823333333333,2306,2519,"No","trial_2",13,79,"allQUD",7.83161727635261,2519,5
"8622",1719,24749,"some.wav","all_QUD",9.98763333333333,2307,1631,"Yes","trial_1",13,19,"allQUD",7.39694860262101,1631,5
"8623",1720,24756,"some.wav","all_QUD",9.98763333333333,2307,1559,"Yes","trial_1",13,26,"allQUD",7.35179986905778,1559,5
"8624",1721,24762,"some.wav","all_QUD",9.98763333333333,2307,2417,"Yes","trial_1",13,32,"allQUD",7.79028238070348,2417,5
"8625",1722,24774,"some.wav","all_QUD",9.98763333333333,2307,1732,"Yes","trial_1",13,44,"allQUD",7.45703208912238,1732,5
"8626",1723,24781,"some.wav","all_QUD",9.98763333333333,2307,1287,"Yes","trial_2",13,51,"allQUD",7.16006920759613,1287,5
"8627",1724,24794,"some.wav","all_QUD",9.98763333333333,2307,1966,"No","trial_2",13,64,"allQUD",7.58375630070711,1966,5
"8628",1725,24796,"some.wav","all_QUD",9.98763333333333,2307,1592,"No","trial_2",13,66,"allQUD",7.37274636640433,1592,5
"8629",1726,24800,"some.wav","all_QUD",9.98763333333333,2307,2255,"No","trial_2",13,70,"allQUD",7.72090525193678,2255,5
"8630",1727,24834,"some.wav","all_QUD",10.2694833333333,2308,1603,"No","trial_1",13,24,"allQUD",7.37963215260955,1603,5
"8631",1728,24836,"some.wav","all_QUD",10.2694833333333,2308,1924,"No","trial_1",13,26,"allQUD",7.56216163122565,1924,5
"8632",1729,24844,"some.wav","all_QUD",10.2694833333333,2308,1521,"No","trial_1",13,34,"allQUD",7.32712329225929,1521,5
"8633",1730,24851,"some.wav","all_QUD",10.2694833333333,2308,1632,"No","trial_1",13,41,"allQUD",7.39756153552405,1632,5
"8634",1731,24865,"some.wav","all_QUD",10.2694833333333,2308,1526,"No","trial_2",13,55,"allQUD",7.3304052118444,1526,5
"8635",1732,24867,"some.wav","all_QUD",10.2694833333333,2308,1706,"No","trial_2",13,57,"allQUD",7.44190672805162,1706,5
"8636",1733,24884,"some.wav","all_QUD",10.2694833333333,2308,1697,"No","trial_2",13,74,"allQUD",7.43661726523423,1697,5
"8637",1734,24891,"some.wav","all_QUD",10.2694833333333,2308,1661,"No","trial_2",13,81,"allQUD",7.41517510961329,1661,5
"8638",1735,24912,"some.wav","all_QUD",8.63966666666667,2309,1715,"Yes","trial_1",13,22,"allQUD",7.44716835960004,1715,5
"8639",1736,24913,"some.wav","all_QUD",8.63966666666667,2309,1052,"Yes","trial_1",13,23,"allQUD",6.95844839329766,1052,5
"8640",1737,24923,"some.wav","all_QUD",8.63966666666667,2309,1046,"Yes","trial_1",13,33,"allQUD",6.95272864462487,1046,5
"8641",1738,24932,"some.wav","all_QUD",8.63966666666667,2309,1110,"Yes","trial_1",13,42,"allQUD",7.01211529430638,1110,5
"8642",1739,24954,"some.wav","all_QUD",8.63966666666667,2309,1196,"Yes","trial_2",13,64,"allQUD",7.08673793451058,1196,5
"8643",1740,24955,"some.wav","all_QUD",8.63966666666667,2309,988,"Yes","trial_2",13,65,"allQUD",6.89568269774787,988,5
"8644",1741,24956,"some.wav","all_QUD",8.63966666666667,2309,1096,"Yes","trial_2",13,66,"allQUD",6.99942246750796,1096,5
"8645",1742,24963,"some.wav","all_QUD",8.63966666666667,2309,1248,"Yes","trial_2",13,73,"allQUD",7.12929754892937,1248,5
"8646",1743,24981,"some.wav","all_QUD",17.5877166666667,2310,3811,"No","trial_1",13,11,"allQUD",8.24564690087386,3811,5
"8647",1744,24992,"some.wav","all_QUD",17.5877166666667,2310,1762,"No","trial_1",13,22,"allQUD",7.47420480649612,1762,5
"8648",1745,25005,"some.wav","all_QUD",17.5877166666667,2310,1942,"No","trial_1",13,35,"allQUD",7.57147364885127,1942,5
"8649",1746,25009,"some.wav","all_QUD",17.5877166666667,2310,1685,"No","trial_1",13,39,"allQUD",7.42952084278646,1685,5
"8650",1747,25024,"some.wav","all_QUD",17.5877166666667,2310,1469,"No","trial_2",13,54,"allQUD",7.29233717617388,1469,5
"8651",1748,25027,"some.wav","all_QUD",17.5877166666667,2310,1470,"No","trial_2",13,57,"allQUD",7.29301767977278,1470,5
"8652",1749,25038,"some.wav","all_QUD",17.5877166666667,2310,1917,"No","trial_2",13,68,"allQUD",7.55851674304564,1917,5
"8653",1750,25040,"some.wav","all_QUD",17.5877166666667,2310,1656,"No","trial_2",13,70,"allQUD",7.4121603349452,1656,5
"8654",1751,25236,"some.wav","all_QUD",10.0265,2313,2296,"Yes","trial_1",13,25,"allQUD",7.73892375743946,2296,5
"8655",1752,25239,"some.wav","all_QUD",10.0265,2313,1966,"Yes","trial_1",13,28,"allQUD",7.58375630070711,1966,5
"8656",1753,25241,"some.wav","all_QUD",10.0265,2313,1910,"Yes","trial_1",13,30,"allQUD",7.55485852104068,1910,5
"8657",1754,25242,"some.wav","all_QUD",10.0265,2313,1953,"Yes","trial_1",13,31,"allQUD",7.57712193087668,1953,5
"8658",1755,25259,"some.wav","all_QUD",10.0265,2313,2196,"Yes","trial_2",13,48,"allQUD",7.69439280262942,2196,5
"8659",1756,25276,"some.wav","all_QUD",10.0265,2313,1780,"Yes","trial_2",13,65,"allQUD",7.48436864328613,1780,5
"8660",1757,25284,"some.wav","all_QUD",10.0265,2313,1912,"Yes","trial_2",13,73,"allQUD",7.55590509361135,1912,5
"8661",1758,25293,"some.wav","all_QUD",10.0265,2313,1817,"Yes","trial_2",13,82,"allQUD",7.50494206839617,1817,5
"8662",1759,25304,"some.wav","all_QUD",10.98795,2314,2731,"Yes","trial_1",13,13,"allQUD",7.91242312147371,2731,5
"8663",1760,25309,"some.wav","all_QUD",10.98795,2314,1697,"Yes","trial_1",13,18,"allQUD",7.43661726523423,1697,5
"8664",1761,25323,"some.wav","all_QUD",10.98795,2314,2053,"Yes","trial_1",13,32,"allQUD",7.62705741701893,2053,5
"8665",1762,25328,"some.wav","all_QUD",10.98795,2314,1745,"Yes","trial_1",13,37,"allQUD",7.46450983463653,1745,5
"8666",1763,25339,"some.wav","all_QUD",10.98795,2314,1232,"Yes","trial_2",13,48,"allQUD",7.11639414409346,1232,5
"8667",1764,25355,"some.wav","all_QUD",10.98795,2314,1355,"Yes","trial_2",13,64,"allQUD",7.2115567333138,1355,5
"8668",1765,25363,"some.wav","all_QUD",10.98795,2314,1384,"Yes","trial_2",13,72,"allQUD",7.23273313617761,1384,5
"8669",1766,25373,"some.wav","all_QUD",10.98795,2314,1627,"Yes","trial_2",13,82,"allQUD",7.39449310721904,1627,5
"8670",1767,25468,"some.wav","all_QUD",9.62628333333333,2316,2906,"Yes","trial_1",13,16,"allQUD",7.97453284413023,2906,5
"8671",1768,25477,"some.wav","all_QUD",9.62628333333333,2316,3448,"No","trial_1",13,25,"allQUD",8.14554963178358,3448,5
"8672",1769,25491,"some.wav","all_QUD",9.62628333333333,2316,2953,"No","trial_1",13,39,"allQUD",7.99057688174392,2953,5
"8673",1770,25495,"some.wav","all_QUD",9.62628333333333,2316,2626,"No","trial_1",13,43,"allQUD",7.87321705486274,2626,5
"8674",1771,25503,"some.wav","all_QUD",9.62628333333333,2316,1737,"No","trial_2",13,51,"allQUD",7.4599147662411,1737,5
"8675",1772,25508,"some.wav","all_QUD",9.62628333333333,2316,1731,"No","trial_2",13,56,"allQUD",7.45645455517621,1731,5
"8676",1773,25530,"some.wav","all_QUD",9.62628333333333,2316,1153,"No","trial_2",13,78,"allQUD",7.05012252026906,1153,5
"8677",1774,25531,"some.wav","all_QUD",9.62628333333333,2316,1217,"No","trial_2",13,79,"allQUD",7.10414409298753,1217,5
"8678",1775,25628,"some.wav","all_QUD",9.42401666666667,2318,1998,"Yes","trial_1",13,13,"allQUD",7.5999019592085,1998,5
"8679",1776,25643,"some.wav","all_QUD",9.42401666666667,2318,1601,"Yes","trial_1",13,28,"allQUD",7.37838371299671,1601,5
"8680",1777,25647,"some.wav","all_QUD",9.42401666666667,2318,1562,"Yes","trial_1",13,32,"allQUD",7.35372233039963,1562,5
"8681",1778,25649,"some.wav","all_QUD",9.42401666666667,2318,1459,"Yes","trial_1",13,34,"allQUD",7.28550654852279,1459,5
"8682",1779,25667,"some.wav","all_QUD",9.42401666666667,2318,1473,"Yes","trial_2",13,52,"allQUD",7.29505641646263,1473,5
"8683",1780,25671,"some.wav","all_QUD",9.42401666666667,2318,1345,"Yes","trial_2",13,56,"allQUD",7.20414929203594,1345,5
"8684",1781,25687,"some.wav","all_QUD",9.42401666666667,2318,1278,"Yes","trial_2",13,72,"allQUD",7.15305163493748,1278,5
"8685",1782,25691,"some.wav","all_QUD",9.42401666666667,2318,1171,"Yes","trial_2",13,76,"allQUD",7.06561336359772,1171,5
"8686",1783,25710,"some.wav","all_QUD",19.4044833333333,2319,2083,"No","trial_1",13,15,"allQUD",7.64156444126097,2083,5
"8687",1784,25714,"some.wav","all_QUD",19.4044833333333,2319,1559,"No","trial_1",13,19,"allQUD",7.35179986905778,1559,5
"8688",1785,25729,"some.wav","all_QUD",19.4044833333333,2319,1229,"No","trial_1",13,34,"allQUD",7.11395610956603,1229,5
"8689",1786,25734,"some.wav","all_QUD",19.4044833333333,2319,1176,"No","trial_1",13,39,"allQUD",7.06987412845857,1176,5
"8690",1787,25746,"some.wav","all_QUD",19.4044833333333,2319,1883,"No","trial_2",13,51,"allQUD",7.54062152865715,1883,5
"8691",1788,25750,"some.wav","all_QUD",19.4044833333333,2319,1536,"No","trial_2",13,55,"allQUD",7.33693691370762,1536,5
"8692",1789,25764,"some.wav","all_QUD",19.4044833333333,2319,1226,"No","trial_2",13,69,"allQUD",7.11151211649616,1226,5
