"","rawRT","key","audio","age_group","qud","slide_type","image","slide_number","workerid","Answer.time_in_minutes","speaker_cond"
"25357","1788","Yes","none.wav","age2","anyQUD","practice_trial","0",9,318,13.05235,"age2any"
"25358","1722","Yes","all.wav","age2","anyQUD","trial_1","13",11,318,13.05235,"age2any"
"25359","4056","No","eight.wav","age2","anyQUD","trial_1","13",12,318,13.05235,"age2any"
"25360","1986","Yes","none.wav","age2","anyQUD","trial_1","0",13,318,13.05235,"age2any"
"25361","1523","Yes","all.wav","age2","anyQUD","trial_1","13",14,318,13.05235,"age2any"
"25362","2728","No","four.wav","age2","anyQUD","trial_1","5",15,318,13.05235,"age2any"
"25363","1899","Yes","two.wav","age2","anyQUD","trial_1","2",16,318,13.05235,"age2any"
"25364","4851","No","eleven.wav","age2","anyQUD","trial_1","8",17,318,13.05235,"age2any"
"25365","2179","No","all.wav","age2","anyQUD","trial_1","2",18,318,13.05235,"age2any"
"25366","4477","No","summa.wav","age2","anyQUD","trial_1","13",19,318,13.05235,"age2any"
"25367","1804","Yes","two.wav","age2","anyQUD","trial_1","2",20,318,13.05235,"age2any"
"25368","1991","No","five.wav","age2","anyQUD","trial_1","0",21,318,13.05235,"age2any"
"25369","1972","No","summa.wav","age2","anyQUD","trial_1","0",22,318,13.05235,"age2any"
"25370","1992","No","summa.wav","age2","anyQUD","trial_1","13",23,318,13.05235,"age2any"
"25371","3983","No","thirteen.wav","age2","anyQUD","trial_1","11",24,318,13.05235,"age2any"
"25372","3714","Yes","summa.wav","age2","anyQUD","trial_1","8",25,318,13.05235,"age2any"
"25373","1723","No","all.wav","age2","anyQUD","trial_1","5",26,318,13.05235,"age2any"
"25374","1685","No","none.wav","age2","anyQUD","trial_1","8",27,318,13.05235,"age2any"
"25375","2516","Yes","eight.wav","age2","anyQUD","trial_1","8",28,318,13.05235,"age2any"
"25376","1731","No","ten.wav","age2","anyQUD","trial_1","5",29,318,13.05235,"age2any"
"25377","2095","Yes","all.wav","age2","anyQUD","trial_1","13",30,318,13.05235,"age2any"
"25378","1500","Yes","five.wav","age2","anyQUD","trial_1","5",31,318,13.05235,"age2any"
"25379","1674","Yes","none.wav","age2","anyQUD","trial_1","0",32,318,13.05235,"age2any"
"25380","1682","Yes","two.wav","age2","anyQUD","trial_1","2",33,318,13.05235,"age2any"
"25381","2271","No","seven.wav","age2","anyQUD","trial_1","11",34,318,13.05235,"age2any"
"25382","2532","Yes","summa.wav","age2","anyQUD","trial_1","5",35,318,13.05235,"age2any"
"25383","5392","Yes","eleven.wav","age2","anyQUD","trial_1","11",36,318,13.05235,"age2any"
"25384","1886","No","all.wav","age2","anyQUD","trial_1","0",37,318,13.05235,"age2any"
"25385","1462","Yes","all.wav","age2","anyQUD","trial_1","13",38,318,13.05235,"age2any"
"25386","1675","Yes","two.wav","age2","anyQUD","trial_1","2",39,318,13.05235,"age2any"
"25387","1752","No","summa.wav","age2","anyQUD","trial_1","0",40,318,13.05235,"age2any"
"25388","2447","Yes","eight.wav","age2","anyQUD","trial_1","8",41,318,13.05235,"age2any"
"25389","2116","No","summa.wav","age2","anyQUD","trial_1","13",42,318,13.05235,"age2any"
"25390","2075","No","eleven.wav","age2","anyQUD","trial_1","0",43,318,13.05235,"age2any"
"25391","1751","No","none.wav","age2","anyQUD","trial_1","11",44,318,13.05235,"age2any"
"25392","1614","No","all.wav","age2","anyQUD","trial_1","11",45,318,13.05235,"age2any"
"25393","1816","No","summa.wav","age2","anyQUD","trial_1","13",46,318,13.05235,"age2any"
"25394","0","Jam","","age2","anyQUD","comprehension_check_2","",47,318,13.05235,"age2any"
"25395","2878","Yes","eight.wav","age2","anyQUD","trial_2","8",48,318,13.05235,"age2any"
"25396","2242","Yes","summa.wav","age2","anyQUD","trial_2","2",49,318,13.05235,"age2any"
"25397","2377","Yes","eight.wav","age2","anyQUD","trial_2","8",50,318,13.05235,"age2any"
"25398","1602","No","summa.wav","age2","anyQUD","trial_2","0",51,318,13.05235,"age2any"
"25399","1647","No","all.wav","age2","anyQUD","trial_2","8",52,318,13.05235,"age2any"
"25400","2351","No","summa.wav","age2","anyQUD","trial_2","13",53,318,13.05235,"age2any"
"25401","2105","No","three.wav","age2","anyQUD","trial_2","0",54,318,13.05235,"age2any"
"25402","1679","Yes","all.wav","age2","anyQUD","trial_2","13",55,318,13.05235,"age2any"
"25403","2158","No","all.wav","age2","anyQUD","trial_2","5",56,318,13.05235,"age2any"
"25404","2737","No","ten.wav","age2","anyQUD","trial_2","13",57,318,13.05235,"age2any"
"25405","1654","No","two.wav","age2","anyQUD","trial_2","5",58,318,13.05235,"age2any"
"25406","1629","No","none.wav","age2","anyQUD","trial_2","13",59,318,13.05235,"age2any"
"25407","1250","Yes","all.wav","age2","anyQUD","trial_2","13",60,318,13.05235,"age2any"
"25408","1556","Yes","five.wav","age2","anyQUD","trial_2","5",61,318,13.05235,"age2any"
"25409","1558","Yes","two.wav","age2","anyQUD","trial_2","2",62,318,13.05235,"age2any"
"25410","1804","No","summa.wav","age2","anyQUD","trial_2","13",63,318,13.05235,"age2any"
"25411","1780","Yes","none.wav","age2","anyQUD","trial_2","0",64,318,13.05235,"age2any"
"25412","2144","No","one.wav","age2","anyQUD","trial_2","11",65,318,13.05235,"age2any"
"25413","1731","No","summa.wav","age2","anyQUD","trial_2","13",66,318,13.05235,"age2any"
"25414","1964","No","twelve.wav","age2","anyQUD","trial_2","2",67,318,13.05235,"age2any"
"25415","1500","Yes","none.wav","age2","anyQUD","trial_2","0",68,318,13.05235,"age2any"
"25416","5319","Yes","eleven.wav","age2","anyQUD","trial_2","11",69,318,13.05235,"age2any"
"25417","1673","Yes","two.wav","age2","anyQUD","trial_2","2",70,318,13.05235,"age2any"
"25418","1637","No","nine.wav","age2","anyQUD","trial_2","5",71,318,13.05235,"age2any"
"25419","2047","No","two.wav","age2","anyQUD","trial_2","8",72,318,13.05235,"age2any"
"25420","1570","Yes","all.wav","age2","anyQUD","trial_2","13",73,318,13.05235,"age2any"
"25421","1620","No","summa.wav","age2","anyQUD","trial_2","0",74,318,13.05235,"age2any"
"25422","1657","Yes","all.wav","age2","anyQUD","trial_2","13",75,318,13.05235,"age2any"
"25423","1659","Yes","five.wav","age2","anyQUD","trial_2","5",76,318,13.05235,"age2any"
"25424","2788","Yes","eight.wav","age2","anyQUD","trial_2","8",77,318,13.05235,"age2any"
"25425","1694","No","none.wav","age2","anyQUD","trial_2","2",78,318,13.05235,"age2any"
"25426","1548","No","summa.wav","age2","anyQUD","trial_2","13",79,318,13.05235,"age2any"
"25427","2038","No","all.wav","age2","anyQUD","trial_2","11",80,318,13.05235,"age2any"
"25428","1904","No","five.wav","age2","anyQUD","trial_2","13",81,318,13.05235,"age2any"
"25429","4274","Yes","summa.wav","age2","anyQUD","trial_2","11",82,318,13.05235,"age2any"
"25430","1692","No","all.wav","age2","anyQUD","trial_2","0",83,318,13.05235,"age2any"
"25431","0","Sarah","","age2","anyQUD","bot_check","Sarah",1,319,10.8607833333333,"age2any"
"25432","0","Four","","age2","anyQUD","audio_check","",3,319,10.8607833333333,"age2any"
"25433","0","Jam","","age2","anyQUD","comprehension_check_1","",4,319,10.8607833333333,"age2any"
"25434","2355","No","none.wav","age2","anyQUD","practice_trial","13",6,319,10.8607833333333,"age2any"
"25435","2132","Yes","all.wav","age2","anyQUD","practice_trial","13",7,319,10.8607833333333,"age2any"
"25436","1650","No","all.wav","age2","anyQUD","practice_trial","0",8,319,10.8607833333333,"age2any"
"25437","2171","Yes","none.wav","age2","anyQUD","practice_trial","0",9,319,10.8607833333333,"age2any"
"25438","3521","No","eleven.wav","age2","anyQUD","trial_1","8",11,319,10.8607833333333,"age2any"
"25439","2005","No","four.wav","age2","anyQUD","trial_1","5",12,319,10.8607833333333,"age2any"
"25440","3972","Yes","summa.wav","age2","anyQUD","trial_1","8",13,319,10.8607833333333,"age2any"
"25441","2502","Yes","eight.wav","age2","anyQUD","trial_1","8",14,319,10.8607833333333,"age2any"
"25442","1724","No","five.wav","age2","anyQUD","trial_1","0",15,319,10.8607833333333,"age2any"
"25443","1934","No","eight.wav","age2","anyQUD","trial_1","13",16,319,10.8607833333333,"age2any"
"25444","1780","Yes","all.wav","age2","anyQUD","trial_1","13",17,319,10.8607833333333,"age2any"
"25445","1740","No","none.wav","age2","anyQUD","trial_1","8",18,319,10.8607833333333,"age2any"
"25446","1636","Yes","all.wav","age2","anyQUD","trial_1","13",19,319,10.8607833333333,"age2any"
"25447","1590","No","all.wav","age2","anyQUD","trial_1","2",20,319,10.8607833333333,"age2any"
"25448","1501","Yes","two.wav","age2","anyQUD","trial_1","2",21,319,10.8607833333333,"age2any"
"25449","1669","Yes","two.wav","age2","anyQUD","trial_1","2",22,319,10.8607833333333,"age2any"
"25450","2955","No","summa.wav","age2","anyQUD","trial_1","13",23,319,10.8607833333333,"age2any"
"25451","1790","No","summa.wav","age2","anyQUD","trial_1","0",24,319,10.8607833333333,"age2any"
"25452","1571","No","all.wav","age2","anyQUD","trial_1","5",25,319,10.8607833333333,"age2any"
"25453","2549","No","summa.wav","age2","anyQUD","trial_1","13",26,319,10.8607833333333,"age2any"
"25454","7919","No","thirteen.wav","age2","anyQUD","trial_1","11",27,319,10.8607833333333,"age2any"
"25455","1572","Yes","none.wav","age2","anyQUD","trial_1","0",28,319,10.8607833333333,"age2any"
"25456","1691","No","ten.wav","age2","anyQUD","trial_1","5",29,319,10.8607833333333,"age2any"
"25457","1811","No","all.wav","age2","anyQUD","trial_1","11",30,319,10.8607833333333,"age2any"
"25458","2029","Yes","eight.wav","age2","anyQUD","trial_1","8",31,319,10.8607833333333,"age2any"
"25459","1723","Yes","two.wav","age2","anyQUD","trial_1","2",32,319,10.8607833333333,"age2any"
"25460","1812","No","summa.wav","age2","anyQUD","trial_1","13",33,319,10.8607833333333,"age2any"
"25461","6454","Yes","eleven.wav","age2","anyQUD","trial_1","11",34,319,10.8607833333333,"age2any"
"25462","2525","No","seven.wav","age2","anyQUD","trial_1","11",35,319,10.8607833333333,"age2any"
"25463","1628","Yes","all.wav","age2","anyQUD","trial_1","13",36,319,10.8607833333333,"age2any"
"25464","1508","Yes","two.wav","age2","anyQUD","trial_1","2",37,319,10.8607833333333,"age2any"
"25465","1638","Yes","none.wav","age2","anyQUD","trial_1","0",38,319,10.8607833333333,"age2any"
"25466","1636","Yes","five.wav","age2","anyQUD","trial_1","5",39,319,10.8607833333333,"age2any"
"25467","2028","Yes","summa.wav","age2","anyQUD","trial_1","5",40,319,10.8607833333333,"age2any"
"25468","1659","Yes","all.wav","age2","anyQUD","trial_1","13",41,319,10.8607833333333,"age2any"
"25469","1631","No","all.wav","age2","anyQUD","trial_1","0",42,319,10.8607833333333,"age2any"
"25470","1796","No","none.wav","age2","anyQUD","trial_1","11",43,319,10.8607833333333,"age2any"
"25471","1847","No","eleven.wav","age2","anyQUD","trial_1","0",44,319,10.8607833333333,"age2any"
"25472","1891","No","summa.wav","age2","anyQUD","trial_1","0",45,319,10.8607833333333,"age2any"
"25473","1940","No","summa.wav","age2","anyQUD","trial_1","13",46,319,10.8607833333333,"age2any"
"25474","0","Jam","","age2","anyQUD","comprehension_check_2","",47,319,10.8607833333333,"age2any"
"25475","2813","Yes","summa.wav","age2","anyQUD","trial_2","2",48,319,10.8607833333333,"age2any"
"25476","1835","No","one.wav","age2","anyQUD","trial_2","11",49,319,10.8607833333333,"age2any"
"25477","1590","No","summa.wav","age2","anyQUD","trial_2","13",50,319,10.8607833333333,"age2any"
"25478","1484","Yes","two.wav","age2","anyQUD","trial_2","2",51,319,10.8607833333333,"age2any"
"25479","1567","No","all.wav","age2","anyQUD","trial_2","5",52,319,10.8607833333333,"age2any"
"25480","9303","No","ten.wav","age2","anyQUD","trial_2","13",53,319,10.8607833333333,"age2any"
"25481","2053","Yes","eight.wav","age2","anyQUD","trial_2","8",54,319,10.8607833333333,"age2any"
"25482","1564","Yes","all.wav","age2","anyQUD","trial_2","13",55,319,10.8607833333333,"age2any"
"25483","1468","Yes","all.wav","age2","anyQUD","trial_2","13",56,319,10.8607833333333,"age2any"
"25484","1626","No","summa.wav","age2","anyQUD","trial_2","0",57,319,10.8607833333333,"age2any"
"25485","2572","Yes","eight.wav","age2","anyQUD","trial_2","8",58,319,10.8607833333333,"age2any"
"25486","1849","No","two.wav","age2","anyQUD","trial_2","5",59,319,10.8607833333333,"age2any"
"25487","1740","No","summa.wav","age2","anyQUD","trial_2","13",60,319,10.8607833333333,"age2any"
"25488","1604","No","three.wav","age2","anyQUD","trial_2","0",61,319,10.8607833333333,"age2any"
"25489","1636","No","all.wav","age2","anyQUD","trial_2","8",62,319,10.8607833333333,"age2any"
"25490","1685","No","none.wav","age2","anyQUD","trial_2","13",63,319,10.8607833333333,"age2any"
"25491","1538","Yes","none.wav","age2","anyQUD","trial_2","0",64,319,10.8607833333333,"age2any"
"25492","1606","Yes","five.wav","age2","anyQUD","trial_2","5",65,319,10.8607833333333,"age2any"
"25493","2162","Yes","eight.wav","age2","anyQUD","trial_2","8",66,319,10.8607833333333,"age2any"
"25494","1797","No","five.wav","age2","anyQUD","trial_2","13",67,319,10.8607833333333,"age2any"
"25495","1500","Yes","all.wav","age2","anyQUD","trial_2","13",68,319,10.8607833333333,"age2any"
"25496","2598","Yes","summa.wav","age2","anyQUD","trial_2","11",69,319,10.8607833333333,"age2any"
"25497","1547","Yes","all.wav","age2","anyQUD","trial_2","13",70,319,10.8607833333333,"age2any"
"25498","1595","Yes","none.wav","age2","anyQUD","trial_2","0",71,319,10.8607833333333,"age2any"
"25499","1563","No","nine.wav","age2","anyQUD","trial_2","5",72,319,10.8607833333333,"age2any"
"25500","1998","No","twelve.wav","age2","anyQUD","trial_2","2",73,319,10.8607833333333,"age2any"
"25501","1644","No","all.wav","age2","anyQUD","trial_2","11",74,319,10.8607833333333,"age2any"
"25502","1863","No","summa.wav","age2","anyQUD","trial_2","13",75,319,10.8607833333333,"age2any"
"25503","1723","No","summa.wav","age2","anyQUD","trial_2","13",76,319,10.8607833333333,"age2any"
"25504","1542","No","none.wav","age2","anyQUD","trial_2","2",77,319,10.8607833333333,"age2any"
"25505","1522","No","all.wav","age2","anyQUD","trial_2","0",78,319,10.8607833333333,"age2any"
"25506","1635","No","summa.wav","age2","anyQUD","trial_2","0",79,319,10.8607833333333,"age2any"
"25507","3684","Yes","eleven.wav","age2","anyQUD","trial_2","11",80,319,10.8607833333333,"age2any"
"25508","1812","Yes","five.wav","age2","anyQUD","trial_2","5",81,319,10.8607833333333,"age2any"
"25509","1826","No","two.wav","age2","anyQUD","trial_2","8",82,319,10.8607833333333,"age2any"
"25510","1645","Yes","two.wav","age2","anyQUD","trial_2","2",83,319,10.8607833333333,"age2any"
"25511","0","Jennifer","","age2","anyQUD","bot_check","Jennifer",1,320,12.5355333333333,"age2any"
"25512","0","Four","","age2","anyQUD","audio_check","",3,320,12.5355333333333,"age2any"
"25513","0","Jam","","age2","anyQUD","comprehension_check_1","",4,320,12.5355333333333,"age2any"
"25514","5504","No","none.wav","age2","anyQUD","practice_trial","13",6,320,12.5355333333333,"age2any"
"25515","3780","Yes","all.wav","age2","anyQUD","practice_trial","13",7,320,12.5355333333333,"age2any"
"25516","1960","No","all.wav","age2","anyQUD","practice_trial","0",8,320,12.5355333333333,"age2any"
"25517","3884","Yes","none.wav","age2","anyQUD","practice_trial","0",9,320,12.5355333333333,"age2any"
"25518","5883","No","eleven.wav","age2","anyQUD","trial_1","8",11,320,12.5355333333333,"age2any"
"25519","2378","No","none.wav","age2","anyQUD","trial_1","8",12,320,12.5355333333333,"age2any"
"25520","2746","No","eight.wav","age2","anyQUD","trial_1","13",13,320,12.5355333333333,"age2any"
"25521","1910","Yes","all.wav","age2","anyQUD","trial_1","13",14,320,12.5355333333333,"age2any"
"25522","2008","Yes","all.wav","age2","anyQUD","trial_1","13",15,320,12.5355333333333,"age2any"
"25523","3150","No","four.wav","age2","anyQUD","trial_1","5",16,320,12.5355333333333,"age2any"
"25524","1675","Yes","two.wav","age2","anyQUD","trial_1","2",17,320,12.5355333333333,"age2any"
"25525","2087","No","five.wav","age2","anyQUD","trial_1","0",18,320,12.5355333333333,"age2any"
"25526","1994","No","all.wav","age2","anyQUD","trial_1","5",19,320,12.5355333333333,"age2any"
"25527","7106","No","thirteen.wav","age2","anyQUD","trial_1","11",20,320,12.5355333333333,"age2any"
"25528","1592","Yes","two.wav","age2","anyQUD","trial_1","2",21,320,12.5355333333333,"age2any"
"25529","3975","No","summa.wav","age2","anyQUD","trial_1","13",22,320,12.5355333333333,"age2any"
"25530","1619","No","all.wav","age2","anyQUD","trial_1","2",23,320,12.5355333333333,"age2any"
"25531","4598","Yes","eight.wav","age2","anyQUD","trial_1","8",24,320,12.5355333333333,"age2any"
"25532","2471","Yes","summa.wav","age2","anyQUD","trial_1","8",25,320,12.5355333333333,"age2any"
"25533","1688","Yes","none.wav","age2","anyQUD","trial_1","0",26,320,12.5355333333333,"age2any"
"25534","2659","No","summa.wav","age2","anyQUD","trial_1","13",27,320,12.5355333333333,"age2any"
"25535","1933","No","summa.wav","age2","anyQUD","trial_1","0",28,320,12.5355333333333,"age2any"
"25536","1495","Yes","all.wav","age2","anyQUD","trial_1","13",29,320,12.5355333333333,"age2any"
"25537","1604","Yes","none.wav","age2","anyQUD","trial_1","0",30,320,12.5355333333333,"age2any"
"25538","1755","No","ten.wav","age2","anyQUD","trial_1","5",31,320,12.5355333333333,"age2any"
"25539","1985","Yes","summa.wav","age2","anyQUD","trial_1","5",32,320,12.5355333333333,"age2any"
"25540","1558","Yes","two.wav","age2","anyQUD","trial_1","2",33,320,12.5355333333333,"age2any"
"25541","2598","Yes","eight.wav","age2","anyQUD","trial_1","8",34,320,12.5355333333333,"age2any"
"25542","1523","Yes","five.wav","age2","anyQUD","trial_1","5",35,320,12.5355333333333,"age2any"
"25543","1930","No","none.wav","age2","anyQUD","trial_1","11",36,320,12.5355333333333,"age2any"
"25544","1533","Yes","two.wav","age2","anyQUD","trial_1","2",37,320,12.5355333333333,"age2any"
"25545","2176","No","summa.wav","age2","anyQUD","trial_1","0",38,320,12.5355333333333,"age2any"
"25546","4103","No","seven.wav","age2","anyQUD","trial_1","11",39,320,12.5355333333333,"age2any"
"25547","1977","No","all.wav","age2","anyQUD","trial_1","11",40,320,12.5355333333333,"age2any"
"25548","1634","Yes","all.wav","age2","anyQUD","trial_1","13",41,320,12.5355333333333,"age2any"
"25549","1811","No","summa.wav","age2","anyQUD","trial_1","13",42,320,12.5355333333333,"age2any"
"25550","1911","No","all.wav","age2","anyQUD","trial_1","0",43,320,12.5355333333333,"age2any"
