"slide_number","slide_type","Answer.time_in_minutes","workerid","Answer.condition","audio","response","image","speaker_cond"
9,"practice_trial",12.6801166666667,295,"age2-allQUD","none.wav","[2897, 'Yes']","0","age2-all"
11,"trial_1",12.6801166666667,295,"age2-allQUD","eight.wav","[7689, 'No']","13","age2-all"
12,"trial_1",12.6801166666667,295,"age2-allQUD","four.wav","[6716, 'No']","5","age2-all"
13,"trial_1",12.6801166666667,295,"age2-allQUD","none.wav","[2482, 'Yes']","0","age2-all"
14,"trial_1",12.6801166666667,295,"age2-allQUD","all.wav","[2480, 'No']","2","age2-all"
15,"trial_1",12.6801166666667,295,"age2-allQUD","summa.wav","[7004, 'No']","13","age2-all"
16,"trial_1",12.6801166666667,295,"age2-allQUD","eleven.wav","[13878, 'Yes']","8","age2-all"
17,"trial_1",12.6801166666667,295,"age2-allQUD","none.wav","[3899, 'No']","8","age2-all"
18,"trial_1",12.6801166666667,295,"age2-allQUD","all.wav","[3402, 'Yes']","13","age2-all"
19,"trial_1",12.6801166666667,295,"age2-allQUD","all.wav","[1940, 'No']","5","age2-all"
20,"trial_1",12.6801166666667,295,"age2-allQUD","thirteen.wav","[5563, 'No']","11","age2-all"
21,"trial_1",12.6801166666667,295,"age2-allQUD","two.wav","[1805, 'Yes']","2","age2-all"
22,"trial_1",12.6801166666667,295,"age2-allQUD","two.wav","[2334, 'Yes']","2","age2-all"
23,"trial_1",12.6801166666667,295,"age2-allQUD","eight.wav","[3853, 'Yes']","8","age2-all"
24,"trial_1",12.6801166666667,295,"age2-allQUD","summa.wav","[2761, 'No']","0","age2-all"
25,"trial_1",12.6801166666667,295,"age2-allQUD","summa.wav","[3988, 'Yes']","8","age2-all"
26,"trial_1",12.6801166666667,295,"age2-allQUD","five.wav","[2515, 'No']","0","age2-all"
27,"trial_1",12.6801166666667,295,"age2-allQUD","summa.wav","[4539, 'No']","13","age2-all"
28,"trial_1",12.6801166666667,295,"age2-allQUD","all.wav","[2053, 'Yes']","13","age2-all"
29,"trial_1",12.6801166666667,295,"age2-allQUD","all.wav","[1830, 'Yes']","13","age2-all"
30,"trial_1",12.6801166666667,295,"age2-allQUD","two.wav","[2008, 'Yes']","2","age2-all"
31,"trial_1",12.6801166666667,295,"age2-allQUD","seven.wav","[6261, 'No']","11","age2-all"
32,"trial_1",12.6801166666667,295,"age2-allQUD","eight.wav","[3279, 'Yes']","8","age2-all"
33,"trial_1",12.6801166666667,295,"age2-allQUD","summa.wav","[3065, 'No']","0","age2-all"
34,"trial_1",12.6801166666667,295,"age2-allQUD","eleven.wav","[3977, 'Yes']","11","age2-all"
35,"trial_1",12.6801166666667,295,"age2-allQUD","all.wav","[2098, 'No']","11","age2-all"
36,"trial_1",12.6801166666667,295,"age2-allQUD","eleven.wav","[2469, 'No']","0","age2-all"
37,"trial_1",12.6801166666667,295,"age2-allQUD","all.wav","[2300, 'No']","0","age2-all"
38,"trial_1",12.6801166666667,295,"age2-allQUD","none.wav","[2515, 'Yes']","0","age2-all"
39,"trial_1",12.6801166666667,295,"age2-allQUD","all.wav","[2142, 'Yes']","13","age2-all"
40,"trial_1",12.6801166666667,295,"age2-allQUD","two.wav","[2042, 'Yes']","2","age2-all"
41,"trial_1",12.6801166666667,295,"age2-allQUD","summa.wav","[4528, 'No']","13","age2-all"
42,"trial_1",12.6801166666667,295,"age2-allQUD","five.wav","[1963, 'Yes']","5","age2-all"
43,"trial_1",12.6801166666667,295,"age2-allQUD","none.wav","[2243, 'No']","11","age2-all"
44,"trial_1",12.6801166666667,295,"age2-allQUD","summa.wav","[3459, 'No']","13","age2-all"
45,"trial_1",12.6801166666667,295,"age2-allQUD","summa.wav","[2020, 'Yes']","5","age2-all"
46,"trial_1",12.6801166666667,295,"age2-allQUD","ten.wav","[2683, 'No']","5","age2-all"
47,"comprehension_check_2",12.6801166666667,295,"age2-allQUD","","[0, 'Empty']","","age2-all"
48,"trial_2",12.6801166666667,295,"age2-allQUD","summa.wav","[3154, 'No']","13","age2-all"
49,"trial_2",12.6801166666667,295,"age2-allQUD","summa.wav","[3459, 'No']","0","age2-all"
50,"trial_2",12.6801166666667,295,"age2-allQUD","three.wav","[2830, 'No']","0","age2-all"
51,"trial_2",12.6801166666667,295,"age2-allQUD","none.wav","[2402, 'No']","13","age2-all"
52,"trial_2",12.6801166666667,295,"age2-allQUD","eight.wav","[2761, 'Yes']","8","age2-all"
53,"trial_2",12.6801166666667,295,"age2-allQUD","summa.wav","[2413, 'Yes']","2","age2-all"
54,"trial_2",12.6801166666667,295,"age2-allQUD","all.wav","[1907, 'Yes']","13","age2-all"
55,"trial_2",12.6801166666667,295,"age2-allQUD","none.wav","[2030, 'Yes']","0","age2-all"
56,"trial_2",12.6801166666667,295,"age2-allQUD","all.wav","[2075, 'No']","5","age2-all"
57,"trial_2",12.6801166666667,295,"age2-allQUD","all.wav","[1783, 'Yes']","13","age2-all"
58,"trial_2",12.6801166666667,295,"age2-allQUD","summa.wav","[2019, 'No']","13","age2-all"
59,"trial_2",12.6801166666667,295,"age2-allQUD","eight.wav","[2976, 'Yes']","8","age2-all"
60,"trial_2",12.6801166666667,295,"age2-allQUD","two.wav","[1907, 'No']","5","age2-all"
61,"trial_2",12.6801166666667,295,"age2-allQUD","one.wav","[2335, 'No']","11","age2-all"
62,"trial_2",12.6801166666667,295,"age2-allQUD","two.wav","[1828, 'Yes']","2","age2-all"
63,"trial_2",12.6801166666667,295,"age2-allQUD","ten.wav","[6350, 'No']","13","age2-all"
64,"trial_2",12.6801166666667,295,"age2-allQUD","five.wav","[1783, 'Yes']","5","age2-all"
65,"trial_2",12.6801166666667,295,"age2-allQUD","all.wav","[2008, 'No']","8","age2-all"
66,"trial_2",12.6801166666667,295,"age2-allQUD","five.wav","[1839, 'Yes']","5","age2-all"
67,"trial_2",12.6801166666667,295,"age2-allQUD","none.wav","[1975, 'No']","0","age2-all"
68,"trial_2",12.6801166666667,295,"age2-allQUD","all.wav","[2110, 'No']","0","age2-all"
69,"trial_2",12.6801166666667,295,"age2-allQUD","all.wav","[2053, 'Yes']","13","age2-all"
70,"trial_2",12.6801166666667,295,"age2-allQUD","two.wav","[1930, 'No']","8","age2-all"
71,"trial_2",12.6801166666667,295,"age2-allQUD","summa.wav","[2458, 'No']","0","age2-all"
72,"trial_2",12.6801166666667,295,"age2-allQUD","eight.wav","[2919, 'Yes']","8","age2-all"
73,"trial_2",12.6801166666667,295,"age2-allQUD","all.wav","[3459, 'Yes']","13","age2-all"
74,"trial_2",12.6801166666667,295,"age2-allQUD","all.wav","[1975, 'No']","11","age2-all"
75,"trial_2",12.6801166666667,295,"age2-allQUD","summa.wav","[2089, 'Yes']","11","age2-all"
76,"trial_2",12.6801166666667,295,"age2-allQUD","two.wav","[1851, 'Yes']","2","age2-all"
77,"trial_2",12.6801166666667,295,"age2-allQUD","none.wav","[2189, 'No']","2","age2-all"
78,"trial_2",12.6801166666667,295,"age2-allQUD","eleven.wav","[3819, 'Yes']","11","age2-all"
79,"trial_2",12.6801166666667,295,"age2-allQUD","five.wav","[1794, 'No']","13","age2-all"
80,"trial_2",12.6801166666667,295,"age2-allQUD","summa.wav","[2245, 'No']","13","age2-all"
81,"trial_2",12.6801166666667,295,"age2-allQUD","summa.wav","[1907, 'No']","13","age2-all"
82,"trial_2",12.6801166666667,295,"age2-allQUD","twelve.wav","[2122, 'No']","2","age2-all"
83,"trial_2",12.6801166666667,295,"age2-allQUD","nine.wav","[2020, 'No']","5","age2-all"
1,"bot_check",9.93,296,"age2-allQUD","","[0, 'Mary']","Mary","age2-all"
3,"audio_check",9.93,296,"age2-allQUD","","[0, 'Four']","","age2-all"
4,"comprehension_check_1",9.93,296,"age2-allQUD","","[0, 'Empty']","","age2-all"
6,"practice_trial",9.93,296,"age2-allQUD","none.wav","[1553, 'No']","13","age2-all"
7,"practice_trial",9.93,296,"age2-allQUD","all.wav","[1395, 'Yes']","13","age2-all"
8,"practice_trial",9.93,296,"age2-allQUD","all.wav","[1546, 'No']","0","age2-all"
9,"practice_trial",9.93,296,"age2-allQUD","none.wav","[2027, 'Yes']","0","age2-all"
11,"trial_1",9.93,296,"age2-allQUD","two.wav","[2027, 'Yes']","2","age2-all"
12,"trial_1",9.93,296,"age2-allQUD","two.wav","[1771, 'Yes']","2","age2-all"
13,"trial_1",9.93,296,"age2-allQUD","all.wav","[1508, 'No']","5","age2-all"
14,"trial_1",9.93,296,"age2-allQUD","all.wav","[1404, 'Yes']","13","age2-all"
15,"trial_1",9.93,296,"age2-allQUD","summa.wav","[3059, 'Yes']","8","age2-all"
16,"trial_1",9.93,296,"age2-allQUD","summa.wav","[1778, 'No']","13","age2-all"
17,"trial_1",9.93,296,"age2-allQUD","all.wav","[1451, 'Yes']","13","age2-all"
18,"trial_1",9.93,296,"age2-allQUD","none.wav","[2746, 'No']","8","age2-all"
19,"trial_1",9.93,296,"age2-allQUD","all.wav","[2947, 'No']","2","age2-all"
20,"trial_1",9.93,296,"age2-allQUD","thirteen.wav","[8114, 'No']","11","age2-all"
21,"trial_1",9.93,296,"age2-allQUD","eight.wav","[2163, 'Yes']","8","age2-all"
22,"trial_1",9.93,296,"age2-allQUD","summa.wav","[1683, 'No']","13","age2-all"
23,"trial_1",9.93,296,"age2-allQUD","none.wav","[2171, 'Yes']","0","age2-all"
24,"trial_1",9.93,296,"age2-allQUD","summa.wav","[1804, 'No']","0","age2-all"
25,"trial_1",9.93,296,"age2-allQUD","eight.wav","[5571, 'No']","13","age2-all"
26,"trial_1",9.93,296,"age2-allQUD","eleven.wav","[2254, 'No']","8","age2-all"
27,"trial_1",9.93,296,"age2-allQUD","four.wav","[1643, 'No']","5","age2-all"
28,"trial_1",9.93,296,"age2-allQUD","five.wav","[1555, 'No']","0","age2-all"
29,"trial_1",9.93,296,"age2-allQUD","all.wav","[1884, 'No']","11","age2-all"
30,"trial_1",9.93,296,"age2-allQUD","eight.wav","[1903, 'Yes']","8","age2-all"
31,"trial_1",9.93,296,"age2-allQUD","none.wav","[1986, 'No']","11","age2-all"
32,"trial_1",9.93,296,"age2-allQUD","all.wav","[1420, 'Yes']","13","age2-all"
33,"trial_1",9.93,296,"age2-allQUD","summa.wav","[2426, 'Yes']","5","age2-all"
34,"trial_1",9.93,296,"age2-allQUD","eleven.wav","[5234, 'Yes']","11","age2-all"
35,"trial_1",9.93,296,"age2-allQUD","summa.wav","[1724, 'No']","13","age2-all"
36,"trial_1",9.93,296,"age2-allQUD","none.wav","[2018, 'Yes']","0","age2-all"
37,"trial_1",9.93,296,"age2-allQUD","two.wav","[2810, 'Yes']","2","age2-all"
38,"trial_1",9.93,296,"age2-allQUD","seven.wav","[3363, 'No']","11","age2-all"
39,"trial_1",9.93,296,"age2-allQUD","summa.wav","[2300, 'No']","13","age2-all"
40,"trial_1",9.93,296,"age2-allQUD","ten.wav","[1724, 'No']","5","age2-all"
41,"trial_1",9.93,296,"age2-allQUD","eleven.wav","[1666, 'No']","0","age2-all"
42,"trial_1",9.93,296,"age2-allQUD","all.wav","[1449, 'No']","0","age2-all"
43,"trial_1",9.93,296,"age2-allQUD","all.wav","[1130, 'Yes']","13","age2-all"
44,"trial_1",9.93,296,"age2-allQUD","two.wav","[1289, 'Yes']","2","age2-all"
45,"trial_1",9.93,296,"age2-allQUD","five.wav","[1243, 'Yes']","5","age2-all"
46,"trial_1",9.93,296,"age2-allQUD","summa.wav","[1443, 'No']","0","age2-all"
47,"comprehension_check_2",9.93,296,"age2-allQUD","","[0, 'Empty']","","age2-all"
48,"trial_2",9.93,296,"age2-allQUD","eight.wav","[1993, 'Yes']","8","age2-all"
49,"trial_2",9.93,296,"age2-allQUD","none.wav","[1898, 'No']","13","age2-all"
50,"trial_2",9.93,296,"age2-allQUD","none.wav","[3704, 'Yes']","0","age2-all"
51,"trial_2",9.93,296,"age2-allQUD","all.wav","[1091, 'Yes']","13","age2-all"
52,"trial_2",9.93,296,"age2-allQUD","two.wav","[1379, 'No']","5","age2-all"
53,"trial_2",9.93,296,"age2-allQUD","all.wav","[1915, 'No']","8","age2-all"
54,"trial_2",9.93,296,"age2-allQUD","five.wav","[1596, 'Yes']","5","age2-all"
55,"trial_2",9.93,296,"age2-allQUD","summa.wav","[1322, 'No']","13","age2-all"
56,"trial_2",9.93,296,"age2-allQUD","summa.wav","[2714, 'No']","2","age2-all"
57,"trial_2",9.93,296,"age2-allQUD","summa.wav","[1986, 'Yes']","13","age2-all"
58,"trial_2",9.93,296,"age2-allQUD","all.wav","[875, 'Yes']","13","age2-all"
59,"trial_2",9.93,296,"age2-allQUD","all.wav","[2155, 'No']","5","age2-all"
60,"trial_2",9.93,296,"age2-allQUD","ten.wav","[5284, 'No']","13","age2-all"
61,"trial_2",9.93,296,"age2-allQUD","one.wav","[1811, 'No']","11","age2-all"
62,"trial_2",9.93,296,"age2-allQUD","summa.wav","[1651, 'No']","0","age2-all"
63,"trial_2",9.93,296,"age2-allQUD","two.wav","[1370, 'Yes']","2","age2-all"
64,"trial_2",9.93,296,"age2-allQUD","eight.wav","[1859, 'Yes']","8","age2-all"
65,"trial_2",9.93,296,"age2-allQUD","three.wav","[1594, 'No']","0","age2-all"
66,"trial_2",9.93,296,"age2-allQUD","summa.wav","[1811, 'No']","0","age2-all"
67,"trial_2",9.93,296,"age2-allQUD","all.wav","[1980, 'No']","11","age2-all"
68,"trial_2",9.93,296,"age2-allQUD","eight.wav","[1741, 'Yes']","8","age2-all"
69,"trial_2",9.93,296,"age2-allQUD","summa.wav","[1698, 'No']","13","age2-all"
70,"trial_2",9.93,296,"age2-allQUD","all.wav","[1379, 'Yes']","13","age2-all"
71,"trial_2",9.93,296,"age2-allQUD","twelve.wav","[1611, 'No']","2","age2-all"
72,"trial_2",9.93,296,"age2-allQUD","all.wav","[1748, 'No']","0","age2-all"
73,"trial_2",9.93,296,"age2-allQUD","summa.wav","[1844, 'Yes']","11","age2-all"
74,"trial_2",9.93,296,"age2-allQUD","none.wav","[1627, 'Yes']","0","age2-all"
75,"trial_2",9.93,296,"age2-allQUD","two.wav","[1443, 'Yes']","2","age2-all"
76,"trial_2",9.93,296,"age2-allQUD","none.wav","[1466, 'No']","2","age2-all"
77,"trial_2",9.93,296,"age2-allQUD","summa.wav","[1866, 'No']","13","age2-all"
78,"trial_2",9.93,296,"age2-allQUD","all.wav","[1466, 'Yes']","13","age2-all"
79,"trial_2",9.93,296,"age2-allQUD","two.wav","[1603, 'No']","8","age2-all"
80,"trial_2",9.93,296,"age2-allQUD","eleven.wav","[3404, 'Yes']","11","age2-all"
81,"trial_2",9.93,296,"age2-allQUD","five.wav","[1541, 'No']","13","age2-all"
82,"trial_2",9.93,296,"age2-allQUD","nine.wav","[1602, 'No']","5","age2-all"
83,"trial_2",9.93,296,"age2-allQUD","five.wav","[1257, 'Yes']","5","age2-all"
1,"bot_check",11.1541,297,"age2-allQUD","","[0, 'Mary']","Mary","age2-all"
3,"audio_check",11.1541,297,"age2-allQUD","","[0, 'Four']","","age2-all"
4,"comprehension_check_1",11.1541,297,"age2-allQUD","","[0, 'Empty']","","age2-all"
6,"practice_trial",11.1541,297,"age2-allQUD","none.wav","[3790, 'No']","13","age2-all"
7,"practice_trial",11.1541,297,"age2-allQUD","all.wav","[2586, 'Yes']","13","age2-all"
8,"practice_trial",11.1541,297,"age2-allQUD","all.wav","[1861, 'No']","0","age2-all"
9,"practice_trial",11.1541,297,"age2-allQUD","none.wav","[1639, 'Yes']","0","age2-all"
11,"trial_1",11.1541,297,"age2-allQUD","eight.wav","[3730, 'Yes']","8","age2-all"
12,"trial_1",11.1541,297,"age2-allQUD","summa.wav","[1988, 'No']","0","age2-all"
13,"trial_1",11.1541,297,"age2-allQUD","eleven.wav","[2614, 'No']","8","age2-all"
14,"trial_1",11.1541,297,"age2-allQUD","two.wav","[2158, 'Yes']","2","age2-all"
15,"trial_1",11.1541,297,"age2-allQUD","eight.wav","[6833, 'Yes']","13","age2-all"
16,"trial_1",11.1541,297,"age2-allQUD","all.wav","[2040, 'No']","5","age2-all"
17,"trial_1",11.1541,297,"age2-allQUD","none.wav","[1829, 'No']","8","age2-all"
18,"trial_1",11.1541,297,"age2-allQUD","four.wav","[2524, 'No']","5","age2-all"
19,"trial_1",11.1541,297,"age2-allQUD","two.wav","[1914, 'Yes']","2","age2-all"
20,"trial_1",11.1541,297,"age2-allQUD","five.wav","[1910, 'No']","0","age2-all"
21,"trial_1",11.1541,297,"age2-allQUD","all.wav","[1662, 'No']","2","age2-all"
22,"trial_1",11.1541,297,"age2-allQUD","summa.wav","[2950, 'Yes']","13","age2-all"
23,"trial_1",11.1541,297,"age2-allQUD","all.wav","[1255, 'Yes']","13","age2-all"
24,"trial_1",11.1541,297,"age2-allQUD","summa.wav","[2538, 'Yes']","13","age2-all"
25,"trial_1",11.1541,297,"age2-allQUD","none.wav","[2129, 'Yes']","0","age2-all"
26,"trial_1",11.1541,297,"age2-allQUD","summa.wav","[1666, 'Yes']","8","age2-all"
27,"trial_1",11.1541,297,"age2-allQUD","thirteen.wav","[4092, 'No']","11","age2-all"
28,"trial_1",11.1541,297,"age2-allQUD","all.wav","[1648, 'Yes']","13","age2-all"
29,"trial_1",11.1541,297,"age2-allQUD","summa.wav","[1722, 'Yes']","13","age2-all"
30,"trial_1",11.1541,297,"age2-allQUD","two.wav","[1549, 'Yes']","2","age2-all"
31,"trial_1",11.1541,297,"age2-allQUD","eleven.wav","[2407, 'Yes']","11","age2-all"
32,"trial_1",11.1541,297,"age2-allQUD","ten.wav","[1848, 'No']","5","age2-all"
33,"trial_1",11.1541,297,"age2-allQUD","none.wav","[1745, 'Yes']","0","age2-all"
34,"trial_1",11.1541,297,"age2-allQUD","summa.wav","[1606, 'Yes']","13","age2-all"
35,"trial_1",11.1541,297,"age2-allQUD","all.wav","[1895, 'No']","0","age2-all"
36,"trial_1",11.1541,297,"age2-allQUD","all.wav","[1816, 'No']","11","age2-all"
37,"trial_1",11.1541,297,"age2-allQUD","none.wav","[2190, 'No']","11","age2-all"
38,"trial_1",11.1541,297,"age2-allQUD","summa.wav","[1612, 'Yes']","5","age2-all"
39,"trial_1",11.1541,297,"age2-allQUD","summa.wav","[1539, 'No']","0","age2-all"
40,"trial_1",11.1541,297,"age2-allQUD","five.wav","[1427, 'Yes']","5","age2-all"
41,"trial_1",11.1541,297,"age2-allQUD","all.wav","[1540, 'Yes']","13","age2-all"
42,"trial_1",11.1541,297,"age2-allQUD","seven.wav","[4539, 'No']","11","age2-all"
43,"trial_1",11.1541,297,"age2-allQUD","all.wav","[1271, 'Yes']","13","age2-all"
44,"trial_1",11.1541,297,"age2-allQUD","two.wav","[1461, 'Yes']","2","age2-all"
45,"trial_1",11.1541,297,"age2-allQUD","eight.wav","[1794, 'Yes']","8","age2-all"
46,"trial_1",11.1541,297,"age2-allQUD","eleven.wav","[1615, 'No']","0","age2-all"
47,"comprehension_check_2",11.1541,297,"age2-allQUD","","[0, 'Empty']","","age2-all"
48,"trial_2",11.1541,297,"age2-allQUD","summa.wav","[1461, 'Yes']","2","age2-all"
49,"trial_2",11.1541,297,"age2-allQUD","summa.wav","[1795, 'No']","0","age2-all"
50,"trial_2",11.1541,297,"age2-allQUD","none.wav","[2153, 'Yes']","0","age2-all"
51,"trial_2",11.1541,297,"age2-allQUD","all.wav","[1397, 'Yes']","13","age2-all"
52,"trial_2",11.1541,297,"age2-allQUD","two.wav","[2277, 'No']","5","age2-all"
53,"trial_2",11.1541,297,"age2-allQUD","one.wav","[2151, 'No']","11","age2-all"
54,"trial_2",11.1541,297,"age2-allQUD","all.wav","[1771, 'No']","8","age2-all"
55,"trial_2",11.1541,297,"age2-allQUD","three.wav","[1679, 'No']","0","age2-all"
56,"trial_2",11.1541,297,"age2-allQUD","summa.wav","[4933, 'Yes']","13","age2-all"
57,"trial_2",11.1541,297,"age2-allQUD","two.wav","[1362, 'Yes']","2","age2-all"
58,"trial_2",11.1541,297,"age2-allQUD","all.wav","[1578, 'No']","5","age2-all"
59,"trial_2",11.1541,297,"age2-allQUD","eight.wav","[2339, 'Yes']","8","age2-all"
60,"trial_2",11.1541,297,"age2-allQUD","eight.wav","[1562, 'Yes']","8","age2-all"
61,"trial_2",11.1541,297,"age2-allQUD","all.wav","[1409, 'Yes']","13","age2-all"
62,"trial_2",11.1541,297,"age2-allQUD","five.wav","[1778, 'Yes']","5","age2-all"
63,"trial_2",11.1541,297,"age2-allQUD","ten.wav","[5158, 'No']","13","age2-all"
64,"trial_2",11.1541,297,"age2-allQUD","summa.wav","[1810, 'Yes']","13","age2-all"
65,"trial_2",11.1541,297,"age2-allQUD","none.wav","[1566, 'No']","13","age2-all"
66,"trial_2",11.1541,297,"age2-allQUD","all.wav","[1458, 'Yes']","13","age2-all"
67,"trial_2",11.1541,297,"age2-allQUD","nine.wav","[1948, 'No']","5","age2-all"
68,"trial_2",11.1541,297,"age2-allQUD","summa.wav","[1552, 'Yes']","11","age2-all"
69,"trial_2",11.1541,297,"age2-allQUD","two.wav","[1275, 'Yes']","2","age2-all"
70,"trial_2",11.1541,297,"age2-allQUD","none.wav","[1594, 'Yes']","0","age2-all"
71,"trial_2",11.1541,297,"age2-allQUD","eight.wav","[1513, 'Yes']","8","age2-all"
72,"trial_2",11.1541,297,"age2-allQUD","all.wav","[1375, 'Yes']","13","age2-all"
73,"trial_2",11.1541,297,"age2-allQUD","two.wav","[2061, 'No']","8","age2-all"
74,"trial_2",11.1541,297,"age2-allQUD","summa.wav","[1516, 'Yes']","13","age2-all"
75,"trial_2",11.1541,297,"age2-allQUD","summa.wav","[1714, 'No']","0","age2-all"
76,"trial_2",11.1541,297,"age2-allQUD","twelve.wav","[1660, 'No']","2","age2-all"
77,"trial_2",11.1541,297,"age2-allQUD","summa.wav","[1423, 'Yes']","13","age2-all"
78,"trial_2",11.1541,297,"age2-allQUD","eleven.wav","[6636, 'Yes']","11","age2-all"
79,"trial_2",11.1541,297,"age2-allQUD","all.wav","[1748, 'No']","0","age2-all"
80,"trial_2",11.1541,297,"age2-allQUD","none.wav","[1500, 'No']","2","age2-all"
81,"trial_2",11.1541,297,"age2-allQUD","all.wav","[2021, 'No']","11","age2-all"
82,"trial_2",11.1541,297,"age2-allQUD","five.wav","[1510, 'Yes']","5","age2-all"
83,"trial_2",11.1541,297,"age2-allQUD","five.wav","[2482, 'No']","13","age2-all"
1,"bot_check",12.9004166666667,298,"age2-allQUD","","[0, 'Margret']","Margaret","age2-all"
1,"bot_check",12.9004166666667,298,"age2-allQUD","","[0, 'Margaret']","Margaret","age2-all"
3,"audio_check",12.9004166666667,298,"age2-allQUD","","[0, 'Four']","","age2-all"
4,"comprehension_check_1",12.9004166666667,298,"age2-allQUD","","[0, 'Empty']","","age2-all"
6,"practice_trial",12.9004166666667,298,"age2-allQUD","none.wav","[2910, 'No']","13","age2-all"
7,"practice_trial",12.9004166666667,298,"age2-allQUD","all.wav","[1922, 'Yes']","13","age2-all"
8,"practice_trial",12.9004166666667,298,"age2-allQUD","all.wav","[2275, 'No']","0","age2-all"
